""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"blastx"	"blastp"	"GOterms"	"kegg"
"PladumEVm005792"	1.3187759163422	2.48615666470633	41.820983453359	1.00024189616734e-10	1.97443229436106e-08	" MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_MOUSE"	" MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_AEDAE MYO7A_MOUSE"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0015629"	" . . . . . . . . . . . . KEGG:mmu:17921"
"PladumEVm029141"	-1.56672179367802	3.26237249407178	41.6929159220094	1.06795242130243e-10	2.09624660943177e-08	" . . . . . . . . . . ."	" . . . . . . . . . . ."	" . . . . . . . . . . ."	" . . . . . . . . . . ."
"PladumEVm003998"	1.25800997418172	3.30509400248017	41.5675119488401	1.13869903004392e-10	2.22262600059801e-08	" VWA5A_RAT VMA5A_MOUSE VMA5A_MOUSE VMA5A_MOUSE VMA5A_MOUSE VMA5A_MOUSE VMA5A_MOUSE VWA5A_RAT VWA5A_RAT VWA5A_RAT SENP6_MOUSE VMA5A_MOUSE SENP6_MOUSE SENP6_MOUSE SENP6_HUMAN SENP6_HUMAN VWA5A_RAT VWA5A_RAT VWA5A_RAT VMA5A_HUMAN SENP6_MOUSE VWA5A_RAT VWA5A_RAT SENP6_MOUSE SENP6_HUMAN VMA5A_MOUSE VMA5A_MOUSE VMA5A_HUMAN"	" VWA5A_RAT VMA5A_MOUSE VMA5A_MOUSE VWA5A_RAT VMA5A_MOUSE VMA5A_MOUSE VMA5A_MOUSE VWA5A_RAT VWA5A_RAT VWA5A_RAT SENP6_HUMAN VMA5A_MOUSE SENP6_MOUSE SENP6_MOUSE SENP6_HUMAN SENP6_HUMAN VWA5A_RAT VWA5A_RAT VWA5A_RAT VMA5A_HUMAN SENP6_MOUSE VWA5A_RAT VWA5A_RAT SENP6_MOUSE SENP6_MOUSE VMA5A_MOUSE VMA5A_MOUSE VMA5A_HUMAN"	" . GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 . . . GO:0005737 GO:0062023 GO:0005737 GO:0005737 GO:0005737 GO:0005737 . . . GO:0005654 GO:0005737 . . GO:0005737 GO:0005737 GO:0062023 GO:0062023 GO:0005654"	" KEGG:rno:301097 KEGG:mmu:67776 KEGG:mmu:67776 KEGG:rno:301097 KEGG:mmu:67776 KEGG:mmu:67776 KEGG:mmu:67776 KEGG:rno:301097 KEGG:rno:301097 KEGG:rno:301097 KEGG:hsa:26054 KEGG:mmu:67776 KEGG:mmu:215351 KEGG:mmu:215351 KEGG:hsa:26054 KEGG:hsa:26054 KEGG:rno:301097 KEGG:rno:301097 KEGG:rno:301097 KEGG:hsa:4013 KEGG:mmu:215351 KEGG:rno:301097 KEGG:rno:301097 KEGG:mmu:215351 KEGG:mmu:215351 KEGG:mmu:67776 KEGG:mmu:67776 KEGG:hsa:4013"
"PladumEVm026692"	1.65041363094467	5.04989141979195	41.387157346033	1.24875094119371e-10	2.42389495190929e-08	" . . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . . ."
"PladumEVm067590"	-4.25231446698723	1.11895987765635	41.3350932050798	1.28245725354149e-10	2.46620878357412e-08	" ."	" RIC1_DANRE"	" ."	" ."
"PladumEVm066360"	-3.24640224642779	-0.321377198190579	41.3317270907357	1.2846675594908e-10	2.46620878357412e-08	" . ."	" . ."	" . ."	" . ."
"PladumEVm001549"	1.07332251472658	5.3760122759763	41.2314826840964	1.35226855125187e-10	2.58179841050213e-08	" SML_SCONI VWDE_HUMAN SVEP1_RAT CSL2_ONCKE CSL2_ONCKE CSL2_ONCKE SVEP1_RAT CSL2_ONCKE . SML_SCONI SML_SCONI SML_SCONI SML_SCONI SML_SCONI SML_SCONI SML_SCONI SML_SCONI SML_SCONI SML_SCONI VWDE_HUMAN . CSL2_ONCKE CSL2_ONCKE SML_SCONI"	" SML_SCONI SVEP1_RAT SVEP1_RAT CSL2_ONCKE CSL2_ONCKE CSL2_ONCKE SVEP1_RAT CSL2_ONCKE . SML_SCONI SML_SCONI SML_SCONI SML_SCONI SML_SCONI SML_SCONI SML_SCONI SML_SCONI SML_SCONI SML_SCONI SVEP1_RAT . CSL2_ONCKE CSL2_ONCKE SML_SCONI"	" GO:0030246 GO:0009986 GO:0005737 GO:0060473 GO:0060473 GO:0060473 GO:0005737 GO:0060473 . GO:0030246 GO:0030246 GO:0030246 GO:0030246 GO:0030246 GO:0030246 GO:0030246 GO:0030246 GO:0030246 GO:0030246 GO:0009986 . GO:0060473 GO:0060473 GO:0030246"	" . KEGG:hsa:221806 . . . . . . . . . . . . . . . . . KEGG:hsa:221806 . . . ."
"PladumEVm045536"	1.22717281770681	7.03115425999591	41.190408266904	1.38098561919533e-10	2.62229655157966e-08	" HPGDS_CHICK GST6_CAEEL GST6_CAEEL GST5_CAEEL HPGDS_CHICK HPGDS_CHICK GST5_CAEEL HPGDS_CHICK HPGDS_CHICK HPGDS_CHICK HPGDS_CHICK GST8_CAEEL GST5_CAEEL GST_NOTSL GST5_CAEEL GST1_ASCSU GST5_CAEEL GST1_ONCVO GST1_ONCVO"	" SCR11_NOTSL GST6_CAEEL GST6_CAEEL SCR11_NOTSL HPGDS_CHICK HPGDS_CHICK HPGDS_CHICK SCR11_NOTSL HPGDS_CHICK HPGDS_CHICK HPGDS_CHICK GST_NOTSL SCR11_NOTSL GST_NOTSL SCR11_NOTSL SCRY4_ENTDO SCR11_NOTSL GST1_ONCVO GST1_ONCVO"	" GO:0005829 GO:0004364 GO:0004364 GO:0004364 GO:0005829 GO:0005829 GO:0004364 GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0004364 GO:0004364 GO:0005737 GO:0004364 GO:0005903 GO:0004364 GO:0004364 GO:0004364"	" KEGG:gga:395863 KEGG:cel:CELE_F11G11.3 KEGG:cel:CELE_F11G11.3 KEGG:cel:CELE_R03D7.6 KEGG:gga:395863 KEGG:gga:395863 KEGG:gga:395863 KEGG:gga:395863 KEGG:gga:395863 KEGG:gga:395863 KEGG:gga:395863 KEGG:cel:CELE_F11G11.1 KEGG:cel:CELE_R03D7.6 . KEGG:cel:CELE_R03D7.6 . KEGG:cel:CELE_R03D7.6 . ."
"PladumEVm032132"	1.9006137485451	4.31134496403656	40.9908193115796	1.52945986623686e-10	2.88852963602431e-08	" . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . ."
"PladumEVm139000"	1.25391706025699	3.64199515855125	40.8963643706775	1.60519478744351e-10	3.01526347733811e-08	" . ."	" . ."	" . ."	" . ."
"PladumEVm041868"	-1.63923815461306	2.14067051299193	40.7945521304338	1.69103857703978e-10	3.15952924295149e-08	" ."	" ."	" ."	" ."
"PladumEVm036703"	-1.47794184621783	2.87146772488956	40.6263581985581	1.84303692974751e-10	3.42520570683235e-08	" . . . . . ."	" . . . . . ."	" . . . . . ."	" . . . . . ."
"PladumEVm027633"	2.57986821720451	2.60872048784882	40.5721280478381	1.8949040652519e-10	3.50296577438287e-08	" PTGR1_CAVPO PTGR1_CAVPO"	" PTGR1_CAVPO PTGR1_CAVPO"	" GO:0005737 GO:0005737"	" . ."
"PladumEVm093037"	7.79299750081361	-0.698960446796964	40.5594554111403	1.90723363962616e-10	3.50720190183675e-08	" ."	" ."	" ."	" ."
"PladumEVm029003"	4.31770023286191	-0.197346944129655	40.3465904043717	2.12676269556756e-10	3.89041684923743e-08	" MARC2_RAT"	" MARC2_RAT"	" GO:0005741"	" KEGG:rno:171451"
"PladumEVm038564"	1.59517016279647	4.15673272656897	40.3108859292445	2.1659871798122e-10	3.9415326080968e-08	" HYOU1_HUMAN"	" HYOU1_HUMAN"	" GO:0071682"	" KEGG:hsa:10525"
"PladumEVm039392"	-2.04211621401822	0.978210152485624	40.2636610539142	2.21898246968284e-10	4.00122320032509e-08	" . . . ."	" . . . ."	" . . . ."	" . . . ."
"PladumEVm014958"	1.45793471789623	3.39154798785972	40.2577217261628	2.22573876861793e-10	4.00122320032509e-08	" CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU"	" CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU"	" GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789"	" . . . . . . . . . . ."
"PladumEVm045981"	-3.45368333713726	0.221361235748606	40.2512317753014	2.23314497857235e-10	4.00122320032509e-08	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm044890"	1.43022056964942	3.14956976353488	40.197382110436	2.29555657745246e-10	4.09206383977609e-08	" ASL1B_DANRE ASL1B_DANRE ASL1B_DANRE ASL1B_DANRE ASL1B_DANRE"	" ASCL1_MOUSE ASCL1_MOUSE ASCL1_MOUSE ASCL1_MOUSE ASCL1_MOUSE"	" GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634"	" KEGG:mmu:17172 KEGG:mmu:17172 KEGG:mmu:17172 KEGG:mmu:17172 KEGG:mmu:17172"
"PladumEVm040047"	-1.88815498408172	4.73973094192181	40.1356518856185	2.36925286687921e-10	4.20199623938542e-08	" . . . . . RPB1_HUMAN . ."	" RPB1_CAEEL . RPB1_CAEBR RPB1_CAEBR IP5P6_ARATH RPB1_HUMAN . RPB1_CAEBR"	" . . . . . GO:0005694 . ."	" KEGG:cel:CELE_F36A4.7 . KEGG:cbr:CBG05355 KEGG:cbr:CBG05355 KEGG:ath:AT1G05470 KEGG:hsa:5430 . KEGG:cbr:CBG05355"
"PladumEVm040102"	1.33373609309674	1.96989687770077	39.9276342928353	2.63548070090686e-10	4.65055859641337e-08	" . . . . . . . . . . . . . ."	" M4A12_HUMAN M4A12_HUMAN . . . . . . . . M4A12_HUMAN M4A12_HUMAN M4A12_HUMAN M4A12_HUMAN"	" . . . . . . . . . . . . . ."	" KEGG:hsa:54860 KEGG:hsa:54860 . . . . . . . . KEGG:hsa:54860 KEGG:hsa:54860 KEGG:hsa:54860 KEGG:hsa:54860"
"PladumEVm025233"	1.32291753120726	7.9576508844816	39.6037759009247	3.11081249814960e-10	5.44887918521176e-08	" CEBPB_CHICK CEBPB_CHICK CEBPB_CHICK CEBPG_MOUSE CEBPG_MOUSE CEBPG_MOUSE CEBPA_HUMAN CEBPA_HUMAN CEBPA_HUMAN CEBPA_HUMAN . CEBPB_CHICK CEBPB_CHICK CEBPA_HUMAN CEBPA_HUMAN CEBPB_CHICK CEBPB_CHICK"	" CEBPB_CHICK CEBPB_CHICK CEBPB_CHICK . CEBPG_MOUSE CEBPB_CHICK CEBPG_MOUSE CEBPA_HUMAN CEBPA_HUMAN CEBPG_MOUSE . . . CEBPA_HUMAN CEBPA_HUMAN CEBPG_MOUSE CEBPB_CHICK"	" GO:0000785 GO:0000785 GO:0000785 GO:0005654 GO:0005654 GO:0005654 GO:0000785 GO:0000785 GO:0000785 GO:0000785 . GO:0000785 GO:0000785 GO:0000785 GO:0000785 GO:0000785 GO:0000785"	" KEGG:gga:396185 KEGG:gga:396185 KEGG:gga:396185 KEGG:mmu:12611 KEGG:mmu:12611 KEGG:gga:396185 KEGG:mmu:12611 KEGG:hsa:1050 KEGG:hsa:1050 KEGG:mmu:12611 . KEGG:gga:396185 KEGG:gga:396185 KEGG:hsa:1050 KEGG:hsa:1050 KEGG:mmu:12611 KEGG:gga:396185"
"PladumEVm103457"	2.99188788174314	1.10676838064798	39.5985917512237	3.11908136192322e-10	5.44887918521176e-08	" ."	" ."	" ."	" ."
"PladumEVm080306"	-2.44695825698265	3.55164515940905	39.4598227021471	3.34878984122501e-10	5.82106309763984e-08	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm011071"	1.39730388055949	2.90526714760085	39.3939482169311	3.46368780508912e-10	5.99097961495093e-08	" E75_METEN E75_METEN E75_METEN E75_METEN . E75_METEN E75_METEN E75_METEN E75_METEN E75_METEN E75_METEN E75_METEN E75_METEN E75_METEN E75_METEN E75_METEN"	" E75_METEN E75_METEN E75_METEN E75_METEN . E75_METEN E75_METEN E75_METEN E75_METEN E75_METEN E75_METEN E75_METEN E75_METEN . E75_METEN E75_METEN"	" GO:0005634 GO:0005634 GO:0005634 GO:0005634 . GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634"	" . . . . . . . . . . . . . . . ."
"PladumEVm041097"	1.68067625589905	5.26429258897733	39.254578624835	3.71995027020659e-10	6.40252918673635e-08	" EPDR1_RAT EPDR1_RAT EPDR1_RAT EPDR1_RAT . . EPDR1_RAT EPDR1_RAT EPDR1_RAT EPDR1_RAT EPDR1_RAT EPDR1_RAT EPDR2_HALAI EPDR1_RAT EPDR1_RAT EPDR1_RAT"	" EPDR1_RAT EPDR1_RAT EPDR1_RAT EPDR1_RAT . . EPDR1_RAT EPDR1_RAT EPDR1_RAT EPDR1_RAT EPDR1_RAT EPDR1_RAT EPDR1_HALAI EPDR1_RAT EPDR1_RAT EPDR1_RAT"	" GO:0005576 GO:0005576 GO:0005576 GO:0005576 . . GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576 GO:0005576"	" KEGG:rno:291180 KEGG:rno:291180 KEGG:rno:291180 KEGG:rno:291180 . . KEGG:rno:291180 KEGG:rno:291180 KEGG:rno:291180 KEGG:rno:291180 KEGG:rno:291180 KEGG:rno:291180 . KEGG:rno:291180 KEGG:rno:291180 KEGG:rno:291180"
"PladumEVm037862"	1.62385315580686	3.87958150816056	39.0456523935522	4.14010075606021e-10	7.09073432921508e-08	" DERL2_PONAB DERL2_PONAB DERL2_PONAB DERL2_PONAB DERL2_PONAB DERL2_PONAB"	" DERL2_PONAB DERL2_PONAB DERL2_PONAB DERL2_PONAB DERL2_PONAB DERL2_PONAB"	" GO:0005769 GO:0005769 GO:0005769 GO:0005769 GO:0005769 GO:0005769"	" KEGG:pon:100174373 KEGG:pon:100174373 KEGG:pon:100174373 KEGG:pon:100174373 KEGG:pon:100174373 KEGG:pon:100174373"
"PladumEVm085825"	-1.68917357694917	5.28705614248023	38.8950393757782	4.47215607685104e-10	7.62208103263896e-08	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm106507"	1.67461538978379	3.18183067977563	38.7160256618795	4.90168058291649e-10	8.31358339254947e-08	" ."	" ."	" ."	" ."
"PladumEVm015916"	1.51014968775899	3.51937441954201	38.2191544101597	6.32287001410107e-10	1.06348681530865e-07	" CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AB_MOUSE"	" CP3AV_MESAU CP3AV_MESAU CP3AO_SHEEP CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AV_MESAU CP3AB_MOUSE"	" GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789 GO:0005789"	" . . KEGG:oas:100170111 . . . . . . . . . . . . KEGG:mmu:13112"
"PladumEVm010383"	1.13643688118249	3.60015193605998	38.2165901176154	6.33118456693666e-10	1.06348681530865e-07	" . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . . . . . ."
"PladumEVm015232"	1.87506460866709	2.27716328307633	38.0196812965705	7.00345864869632e-10	1.17078393170718e-07	" CP341_MOUSE CP3AC_CANLF CP3A2_RAT CP3AB_MOUSE"	" CP3AB_MOUSE CP3AC_CANLF CP3AB_MOUSE CP3AB_MOUSE"	" GO:0005789 GO:0005789 GO:0005789 GO:0005789"	" KEGG:mmu:13112 KEGG:cfa:415129 KEGG:mmu:13112 KEGG:mmu:13112"
"PladumEVm025552"	-2.18123213315692	0.732181164395842	37.8684321575788	7.56799644393391e-10	1.25913441787908e-07	" HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA"	" HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1_RAT HES1A_XENLA"	" GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634"	" KEGG:xla:397813 KEGG:xla:397813 KEGG:xla:397813 KEGG:xla:397813 KEGG:xla:397813 KEGG:xla:397813 KEGG:xla:397813 KEGG:xla:397813 KEGG:xla:397813 KEGG:rno:29577 KEGG:xla:397813"
"PladumEVm035804"	-2.11325839611675	0.954269844679723	37.8477301802235	7.64873235821715e-10	1.26653582873815e-07	" . . . ."	" . . . ."	" . . . ."	" . . . ."
"PladumEVm070214"	4.28229935441985	1.70589130176452	37.8356670614149	7.69617453481078e-10	1.26838038713091e-07	" I23O2_HUMAN"	" I23O2_HUMAN"	" GO:0005737"	" KEGG:hsa:169355"
"PladumEVm014046"	2.82278964695845	0.353914804207155	37.3510190251231	9.86693114941534e-10	1.61850097384705e-07	" CGT_MOUSE CGT_MOUSE CGT_MOUSE"	" UDB31_CANLF UDB31_CANLF UDB31_CANLF"	" GO:0005783 GO:0005783 GO:0005783"	" KEGG:cfa:442984 KEGG:cfa:442984 KEGG:cfa:442984"
"PladumEVm015265"	-2.33752535604437	0.0987323149641194	37.3353212459912	9.94667138272007e-10	1.62395678243391e-07	" HES1A_XENLA HES1A_XENLA HES1A_XENLA HES1A_XENLA"	" HES1A_XENLA HES1B_XENLA DPN_DROME DPN_DROME"	" GO:0005634 GO:0005634 GO:0005634 GO:0005634"	" KEGG:xla:397813 KEGG:xla:379073 KEGG:dme:Dmel_CG8704 KEGG:dme:Dmel_CG8704"
"PladumEVm014612"	1.02902470918939	3.64340855115159	37.1076006592068	1.1178714145866e-09	1.81661903973215e-07	" DNJC3_BOVIN DNJC3_BOVIN DNJC3_BOVIN DNJC3_BOVIN DNJC3_BOVIN DNJC3_BOVIN DNJC3_BOVIN DNJC3_BOVIN"	" DNJC3_BOVIN DNJC3_BOVIN DNJC3_BOVIN DNJC3_BOVIN DNJC3_MOUSE DNJC3_BOVIN DNJC3_BOVIN DNJC3_BOVIN"	" GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005829"	" KEGG:bta:286770 KEGG:bta:286770 KEGG:bta:286770 KEGG:bta:286770 KEGG:mmu:100037258 KEGG:bta:286770 KEGG:bta:286770 KEGG:bta:286770"
"PladumEVm023167"	1.06526536457273	8.2977962279441	37.0869748618972	1.12975857382659e-09	1.82743679680219e-07	" JUN_SERCA JUN_SERCA"	" JUN_SERCA JUN_SERCA"	" GO:0005634 GO:0005634"	" KEGG:scan:103815057 KEGG:scan:103815057"
"PladumEVm046196"	-1.54389789105965	3.50061133514762	36.6797909362431	1.39215177658653e-09	2.24149266922382e-07	" . . . . . . . . . . . . ."	" . . . . . . . . . . . . ."	" . . . . . . . . . . . . ."	" . . . . . . . . . . . . ."
"PladumEVm032374"	-1.78482323898131	3.54168577787272	36.4205720781382	1.59015947216617e-09	2.54855879807402e-07	" . . . . . ."	" . . . . . ."	" . . . . . ."	" . . . . . ."
"PladumEVm021109"	2.82932462145503	2.52422306138412	36.3171506861608	1.67681750848848e-09	2.67517474562004e-07	" . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . ."
"PladumEVm058501"	-1.39680346862039	2.66688530232254	36.1531075188711	1.82407375419917e-09	2.89687785899839e-07	" . . . . . . . . ."	" LEVS_LACSN . . . LEVS_LACSN LEVS_LACSN . . LEVS_LACSN"	" . . . . . . . . ."	" . . . . . . . . ."
"PladumEVm056594"	-1.74444990558377	4.97369367450329	35.9162297464817	2.05985742286059e-09	3.25653205870255e-07	" . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . SPT5H_DANRE . . . ."	" . . . . . . . . . . . . . . . ."	" . . . . . . . . . . . . . . . ."
"PladumEVm054322"	-1.61751612918654	1.91340294662043	35.8378575739709	2.14440321212201e-09	3.37492359587076e-07	" ."	" ."	" ."	" ."
"PladumEVm092156"	-1.54144032982304	2.89520216689728	35.7304035609004	2.26599871776449e-09	3.55030175784634e-07	" . . . . ."	" . . . . ."	" . . . . ."	" . . . . ."
"PladumEVm006282"	1.34167630781306	2.85343991434353	35.6345829495315	2.38024193060343e-09	3.70958696148931e-07	" EF2_DROME EF2_DROME EF2_CAEEL EF2_DROME EF2_CHICK EF2_CHICK EF2_CHICK EF2_DROME EF2_DROME EF2_DROME EF2_DROME EF2_CHICK EF2_CHICK EF2_CHICK EF2_CHICK EF2_DROME EF2_DROME EF2_DROME EF2_DROME EF2_CHICK EF2_CHICK EF2_CALJA EF2_DROME EF2_DROME EF2_DROME"	" EF2_DROME EF2_DROME EF2_CAEEL EF2_DROME EF2_CHICK GSTCD_BOVIN EF2_CHICK EF2_DROME GSTCD_BOVIN GSTCD_BOVIN EF2_DROME EF2_CHICK EF2_CHICK EF2_CHICK EF2_CHICK EF2_DROME EF2_DROME EF2_DROME EF2_DROME GSTCD_BOVIN EF2_CHICK EF2_CALJA EF2_DROME GSTCD_BOVIN EF2_DROME"	" GO:0005829 GO:0005829 GO:0005737 GO:0005829 GO:0005737 GO:0005737 GO:0005737 GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005737 GO:0005737 GO:0005737 GO:0005829 GO:0005829 GO:0005829"	" KEGG:dme:Dmel_CG2238 KEGG:dme:Dmel_CG2238 . KEGG:dme:Dmel_CG2238 KEGG:gga:396325 KEGG:bta:526205 KEGG:gga:396325 KEGG:dme:Dmel_CG2238 KEGG:bta:526205 KEGG:bta:526205 KEGG:dme:Dmel_CG2238 KEGG:gga:396325 KEGG:gga:396325 KEGG:gga:396325 KEGG:gga:396325 KEGG:dme:Dmel_CG2238 KEGG:dme:Dmel_CG2238 KEGG:dme:Dmel_CG2238 KEGG:dme:Dmel_CG2238 KEGG:bta:526205 KEGG:gga:396325 KEGG:cjc:100392531 KEGG:dme:Dmel_CG2238 KEGG:bta:526205 KEGG:dme:Dmel_CG2238"
"PladumEVm029645"	-3.73189672755533	-0.449291551761681	35.6275115158711	2.38889798315663e-09	3.70958696148931e-07	" SSR5_BOVIN SSR5_BOVIN DOPR2_DROME"	" SSR5_BOVIN SSR5_BOVIN ."	" GO:0005887 GO:0005887 GO:0016021"	" . . KEGG:dme:Dmel_CG18741"
"PladumEVm064818"	-1.54446217793651	7.74969628949733	35.595339376628	2.42867914849333e-09	3.7546734853632e-07	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm010710"	3.21032877220659	-0.0113584092011799	35.5858533749498	2.44053482264492e-09	3.75638088847537e-07	" MMP7_RAT MMP7_MOUSE MMP11_HUMAN MMP7_RAT MMP7_RAT MMP7_RAT"	" MMP7_RAT . MMP11_RAT MMP7_RAT MMP7_RAT MMP7_RAT"	" GO:0009986 GO:0009986 GO:0031012 GO:0009986 GO:0009986 GO:0009986"	" KEGG:rno:25335 . KEGG:rno:25481 KEGG:rno:25335 KEGG:rno:25335 KEGG:rno:25335"
"PladumEVm067690"	2.21595267636394	1.88016479266742	35.3489070111476	2.75623199309474e-09	4.22368375468145e-07	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm002141"	1.5289329725318	2.83667213790201	35.0423275608006	3.22615632440481e-09	4.92221291783318e-07	" MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN"	" NMRL1_CHICK MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN . MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN MDR1_HUMAN"	" GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324 GO:0016324"	" KEGG:gga:416672 KEGG:hsa:5243 KEGG:hsa:5243 KEGG:hsa:5243 KEGG:hsa:5243 KEGG:hsa:5243 KEGG:hsa:5243 KEGG:hsa:5243 KEGG:hsa:5243 KEGG:hsa:5243 KEGG:hsa:5243 KEGG:hsa:5243 KEGG:hsa:5243"
"PladumEVm036243"	-1.70196867169659	2.11236379115631	35.0162803824588	3.26960149806402e-09	4.966808988733e-07	" ."	" ."	" ."	" ."
"PladumEVm016169"	1.5785160332917	1.78235897609343	34.47987549337	4.30681245955164e-09	6.5141004555963e-07	" KCD21_MOUSE KCD21_MOUSE KCD21_MOUSE KCD21_MOUSE KCD21_MOUSE . KCD21_MOUSE KCD21_MOUSE KCD21_MOUSE KCD21_MOUSE KCD21_MOUSE"	" KCD21_MOUSE KCD21_HUMAN KCD21_MOUSE KCD21_MOUSE KCD21_MOUSE . KCD21_MOUSE KCD21_MOUSE KCD21_MOUSE KCD21_MOUSE KCD21_MOUSE"	" GO:0097602 GO:0097602 GO:0097602 GO:0097602 GO:0097602 . GO:0097602 GO:0097602 GO:0097602 GO:0097602 GO:0097602"	" KEGG:mmu:622320 KEGG:hsa:283219 KEGG:mmu:622320 KEGG:mmu:622320 KEGG:mmu:622320 . KEGG:mmu:622320 KEGG:mmu:622320 KEGG:mmu:622320 KEGG:mmu:622320 KEGG:mmu:622320"
"PladumEVm022618"	-1.54741987365323	9.1241491116383	34.3896540727193	4.51114900963282e-09	6.79375151929142e-07	" . . . . . . . . . . . . . ."	" . . . . . . PP1R7_XENTR PP1R7_XENTR . . . . . ."	" . . . . . . . . . . . . . ."	" . . . . . . KEGG:xtr:448394 KEGG:xtr:448394 . . . . . ."
