ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0043177	GO:0043177	organic acid binding	17/733	88/7956	0.00244609719780458	0.0230139849032881	0.019111834295671	Ido1/Vdr/Nr1h4/Nr2f2/Crabp1/Slc46a1/Gchfr/Gpr143/Glra2/Cyp4f14/Thnsl2/Slc1a3/Rara/Shmt2/Kars/Slc1a1/Srr	17
GO:0016765	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	11/733	46/7956	0.00249088497385643	0.0231098772574458	0.0191914675617301	Hpgds/Nus1/Mgst1/Mgst3/Gsta4/Dhdds/Gsto2/Gsto1/Gstm1/Mgst2/Gstm5	11
GO:0015370	GO:0015370	solute:sodium symporter activity	9/733	34/7956	0.00289410869743746	0.026404696159586	0.0219276313837091	Slc6a5/Slc5a8/Slc10a2/Slc6a8/Slc5a6/Slc1a3/Slc6a9/Slc34a2/Slc1a1	9
GO:0005504	GO:0005504	fatty acid binding	8/733	28/7956	0.00292507113145114	0.026404696159586	0.0219276313837091	Gsta4/Cyp4f40/Fabp2/Ugt1a7c/Cyp4f14/Acox1/Ugt1a10/Cyp4f15	8
GO:0015171	GO:0015171	amino acid transmembrane transporter activity	10/733	41/7956	0.00331527789829559	0.0295280751474861	0.0245214238933583	Ctns/Slc6a5/Slc1a3/Slc36a1/Slc6a9/Slc32a1/Slc16a10/Slc1a1/Mfsd12/Slc17a6	10
GO:0042910	GO:0042910	xenobiotic transmembrane transporter activity	7/733	23/7956	0.00360099305817855	0.0316508337218852	0.0262842568096966	Abcb1b/Abcg2/Abcb1a/Slc46a1/Abcc4/Abcg2/Slc36a1	7
GO:0015179	GO:0015179	L-amino acid transmembrane transporter activity	8/733	29/7956	0.00371944208921844	0.0322673677350379	0.0267962540125512	Ctns/Slc6a5/Slc1a3/Slc36a1/Slc6a9/Slc32a1/Slc1a1/Slc17a6	8
GO:0005230	GO:0005230	extracellular ligand-gated ion channel activity	9/733	37/7956	0.00534618077640431	0.04578524049536	0.0380220954003383	Grik3/Gria2/Glra2/Chrna7/Chrna6/Chrnb3/Chrna3/P2rx7/Chrna2	9
GO:1904315	GO:1904315	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential	8/733	31/7956	0.0057981901905779	0.0490277347760258	0.0407148065347708	Grik3/Gria2/Glra2/Chrna7/Chrna6/Chrnb3/Chrna3/Chrna2	8
GO:0033218	GO:0033218	amide binding	29/733	194/7956	0.00597704125151274	0.0494987863317666	0.0411059886492925	Cryab/Mgst1/Lbp/Sstr2/Ppib/Epdr1/Nr1h4/Ctsl/Trhde/Hspa8/Calr/Gria2/Kdelr2/Slc46a1/Srd5a1/Sec61a2/Chrna7/Gstm1/Enpep/Fkbp1b/Mgst2/Ghsr/Gstm5/Adrb2/Lbr/Npffr2/Nmur2/Gnrhr/Tlr2	29
GO:0044183	GO:0044183	protein folding chaperone	7/733	25/7956	0.00600209834262439	0.0494987863317666	0.0411059886492925	Hspa5/Hspa1b/Hspb1/Hspa8/Dnajb1/Hspa13/Ccdc47	7
