ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0042180	GO:0042180	cellular ketone metabolic process	24/730	129/7982	0.00055724268387795	0.0311535725243502	0.0294515662607626	Cyp17a1/Ido1/Nr1h4/Cyp46a1/Cyp4f40/Nfe2l1/Cyp2b19/Akr1a1/Egr1/Aifm2/Eif2ak3/Rdh1/Cyp4f14/Stat5b/Srd5a1/Aadat/Avp/Cyp2b10/Ghsr/Cyp4f15/Erlin1/Rgn/Kyat3/Malrd1	24
GO:0010880	GO:0010880	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	6/730	13/7982	0.000560685335672717	0.0311535725243502	0.0294515662607626	Hrc/Ank2/Gsto1/Calm1/Fkbp1b/Tmem38a	6
GO:0014808	GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	6/730	13/7982	0.000560685335672717	0.0311535725243502	0.0294515662607626	Hrc/Ank2/Gsto1/Calm1/Fkbp1b/Tmem38a	6
GO:1903514	GO:1903514	release of sequestered calcium ion into cytosol by endoplasmic reticulum	6/730	13/7982	0.000560685335672717	0.0311535725243502	0.0294515662607626	Hrc/Ank2/Gsto1/Calm1/Fkbp1b/Tmem38a	6
GO:0006694	GO:0006694	steroid biosynthetic process	19/730	93/7982	0.00062865721067173	0.0344451763347219	0.0325633406054085	Nsdhl/Cyp1a1/Cyp17a1/Hsd11b1/Ebp/Egr1/Msmo1/Snai2/Por/Srd5a1/Dhrs11/Cyp51/Erlin1/Lbr/Asah1/Sqle/Malrd1/Sdr42e1/Tm7sf2	19
GO:0045777	GO:0045777	positive regulation of blood pressure	8/730	23/7982	0.000664610264900408	0.0358545030559598	0.0338956718904051	Manf/Nr2f2/Ephx2/Chrna7/Avp/Adrb2/Ephx2/Tacr1	8
GO:0042572	GO:0042572	retinol metabolic process	7/730	18/7982	0.000672555950859576	0.0358545030559598	0.0338956718904051	Rdh12/Cyp1a1/Adh6b/Rdh1/Retsat/Aldh1a1/Adh1	7
GO:0032675	GO:0032675	regulation of interleukin-6 production	14/730	59/7982	0.00068175243102002	0.0358601778716531	0.0339010366751429	Lbp/Nr1h4/Selenos/Selenok/Xbp1/Chrna7/Trpv4/Ghsr/Klf2/Tlr7/Il1rap/Aqp4/P2rx7/Tlr2	14
GO:0007204	GO:0007204	positive regulation of cytosolic calcium ion concentration	20/730	101/7982	0.000696435573893276	0.0361505044606444	0.0341755019155662	Bcap31/Hrc/Ank2/Lrp6/Lrp6/Lrp1/Gsto1/Calm1/Avp/Tpcn2/Ngf/Trpv4/Fkbp1b/Tmem38a/Adrb2/Nmur2/Npsr1/P2rx7/Trhr/Tacr1	20
GO:1902652	GO:1902652	secondary alcohol metabolic process	19/730	94/7982	0.000722124681685558	0.0369971671331107	0.0349759090527947	Nsdhl/Pon1/Cebpa/Cyp46a1/Nfe2l1/Ebp/Lrp1/Msmo1/Ephx2/Por/Ugt1a5/Cyp51/Erlin1/Pcsk9/Lbr/Ephx2/Sqle/Cubn/Tm7sf2	19
GO:0016125	GO:0016125	sterol metabolic process	18/730	87/7982	0.000740405346177787	0.0374474242393766	0.03540156736178	Nsdhl/Pon1/Cebpa/Cyp46a1/Nfe2l1/Ebp/Lrp1/Msmo1/Ephx2/Por/Cyp51/Erlin1/Pcsk9/Lbr/Ephx2/Sqle/Cubn/Tm7sf2	18
GO:0016101	GO:0016101	diterpenoid metabolic process	10/730	35/7982	0.000850359764287552	0.0419333658764299	0.0396424295377737	Rdh12/Cyp1a1/Adh6b/Crabp1/Rdh1/Rdh13/Retsat/Pecr/Aldh1a1/Adh1	10
GO:1903035	GO:1903035	negative regulation of response to wounding	10/730	35/7982	0.000850359764287552	0.0419333658764299	0.0396424295377737	Plg/Cd109/Neo1/Alox5/Lrig2/Klkb1/Adrb2/Thbs1/Gp1ba/Klk8	10
GO:0006891	GO:0006891	intra-Golgi vesicle-mediated transport	8/730	24/7982	0.000918003824835115	0.0445139662286378	0.0420820445195288	Copb1/Copz1/Copg1/Copa/Gosr2/Copg2/Cope/Copb2	8
GO:0019725	GO:0019725	cellular homeostasis	57/730	413/7982	0.000931161678326883	0.0445139662286378	0.0420820445195288	Fbxo4/Serpinb1a/Bcap31/Hrc/Atp6ap1/Ank2/Lrp6/Vdr/Nr1h4/Lrp6/Rab20/Selenos/Plg/Frrs1/Fitm2/Selenok/Nfe2l1/Frrs1/Grina/Haao/Ero1b/Rack1/Tmem9/Rhag/Lrp1/Xbp1/Gsto1/Calm1/Clcn3/Avp/Tpcn2/Klf15/Slc1a3/Ccdc47/Ngf/Trpv4/Atp6v1a/Fkbp1b/Slc6a9/Tmem38a/Adrb2/Slc30a5/Fth1/Slc34a2/Rgn/Slc1a1/Smarcb1/Slc31a1/Nmur2/Npsr1/Gpx1/Aqp4/P2rx7/Gpr89/Trhr/Tacr1/Hk1	57
GO:0050727	GO:0050727	regulation of inflammatory response	23/730	126/7982	0.000947591785788944	0.0445139662286378	0.0420820445195288	Cebpa/Lbp/Ido1/Nr1h4/Selenos/Nfe2l1/Aldh2/Alox5/Ctsc/Stat5b/Chrna7/Trpv4/Ghsr/Adrb2/Duoxa1/Aldh2/Kars/Rora/Gpx1/Dnase1/Ggt1/Tlr2/Smpdl3b	23
GO:0032635	GO:0032635	interleukin-6 production	14/730	61/7982	0.000971957013989646	0.0445139662286378	0.0420820445195288	Lbp/Nr1h4/Selenos/Selenok/Xbp1/Chrna7/Trpv4/Ghsr/Klf2/Tlr7/Il1rap/Aqp4/P2rx7/Tlr2	14
GO:0003013	GO:0003013	circulatory system process	36/730	231/7982	0.000975195909808533	0.0445139662286378	0.0420820445195288	Manf/Pon1/Abcb1b/Svep1/Hrc/Ank2/Trhde/Abcg2/Abcb1a/Faah/Nr2f2/Mmp2/Lrp1/Cysltr1/Alox5/Calm1/Ephx2/Tnnc1/Chrna7/Avp/Slc5a6/Abcg2/Trpv4/Enpep/Scpep1/Fkbp1b/Tmem38a/Klf2/Adrb2/Myl1/Tacr2/Slc1a1/Ephx2/Gpx1/Actc1/Tacr1	36
GO:0006458	GO:0006458	'de novo' protein folding	7/730	19/7982	0.000981676821772241	0.0445139662286378	0.0420820445195288	Hspa5/Hspa1b/Hspa8/Dnajb1/Hspa13/Tor1b/Entpd5	7
GO:0051084	GO:0051084	'de novo' posttranslational protein folding	7/730	19/7982	0.000981676821772241	0.0445139662286378	0.0420820445195288	Hspa5/Hspa1b/Hspa8/Dnajb1/Hspa13/Tor1b/Entpd5	7
GO:0042448	GO:0042448	progesterone metabolic process	5/730	10/7982	0.00107602490695246	0.0466474533838181	0.044098973341036	Cyp17a1/Cyp46a1/Egr1/Stat5b/Srd5a1	5
GO:0046618	GO:0046618	xenobiotic export	5/730	10/7982	0.00107602490695246	0.0466474533838181	0.044098973341036	Abcb1b/Slc22a18/Abcg2/Abcb1a/Abcg2	5
GO:0061307	GO:0061307	cardiac neural crest cell differentiation involved in heart development	5/730	10/7982	0.00107602490695246	0.0466474533838181	0.044098973341036	Hes1/Lrp6/Lrp6/Bmp7/Jag1	5
GO:0110095	GO:0110095	cellular detoxification of aldehyde	5/730	10/7982	0.00107602490695246	0.0466474533838181	0.044098973341036	Rdh12/Akr1a1/Aldh2/Aldh2/Aldh1a1	5
