ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0043069	GO:0043069	negative regulation of programmed cell death	62/709	446/7982	0.000208616073780664	0.0125854652271857	0.0114419279429426	Cryab/Hyou1/Hspa5/Hspa1b/Txndc12/Dnajc3/Cdk1/Atoh1/Nr1h4/Plk1/Notch1/Eif2ak3/Cbs/Selenos/Hspa8/Syvn1/Nmnat1/Ido1/Hspb1/Akr1b3/Stambp/Mmp9/Xbp1/Lrp6/Bmi1/Birc5/Lrrk2/Grina/Lrp6/Met/Mad2l1/Ascl1/Cdkn1b/Fstl1/Aldh2/Ghsr/Mitf/Aifm2/Igf1r/Tm7sf3/Fadd/Bmp7/Lgmn/Adora2a/Adar/Axl/Mif/Slc35f6/Aurkb/Ppid/Cth/Barhl1/Angpt4/Hgf/Phb/Aldh2/Snai2/Glo1/Fmn2/Capn3/Hax1/Prdm9	62
GO:0032527	GO:0032527	protein exit from endoplasmic reticulum	10/709	31/7982	0.000226314844531365	0.0132574579941417	0.0120528622770251	Derl1/Bcap31/H13/Derl2/Selenos/Syvn1/Sar1a/Derl2/Ube2j1/Nploc4	10
GO:0045839	GO:0045839	negative regulation of mitotic nuclear division	10/709	31/7982	0.000226314844531365	0.0132574579941417	0.0120528622770251	Chek1/Bub1/Plk1/Ndc80/Cdt1/Birc5/Trip13/Mad2l1/Bmp7/Aurkb	10
GO:0034754	GO:0034754	cellular hormone metabolic process	14/709	55/7982	0.000232204917299852	0.0134081753675143	0.0121898852074253	Rdh12/Cyp17a1/Cyp1a1/Crabp2/Crabp1/Adh6b/Stard3/Hsd11b1/Ugt2b1/Cyp46a1/Plb1/Aldh1a1/Bco2/Aldh8a1	14
GO:0007435	GO:0007435	salivary gland morphogenesis	7/709	16/7982	0.000237014303808664	0.0134931241689383	0.0122671154128398	Met/Edar/Bmp7/Dag1/Fgfr1/Hgf/Snai2	7
GO:0030968	GO:0030968	endoplasmic reticulum unfolded protein response	12/709	43/7982	0.000254843469648851	0.0141609871555308	0.0128742952055934	Derl1/Hspa5/Dnajc3/Creb3l3/Pdia6/Derl2/Eif2ak3/Selenos/Xbp1/Eif2s1/Derl2/Ern1	12
GO:0033047	GO:0033047	regulation of mitotic sister chromatid segregation	9/709	26/7982	0.000255752613150358	0.0141609871555308	0.0128742952055934	Bub1/Plk1/Ndc80/Cdt1/Numa1/Birc5/Trip13/Mad2l1/Aurkb	9
GO:1903046	GO:1903046	meiotic cell cycle process	21/709	104/7982	0.000263595888418838	0.014398034878229	0.0130898043594618	Ccnb2/Incenp/Bub1/Plk1/Cdc25a/Ndc80/Kif18a/Calr/Cenpc1/Aspm/Trip13/Ccne1/Fanca/Ncaph2/Cenpx/Cdc20/Mnd1/Ncapd3/Smc2/Fmn2/Prdm9	21
GO:0035767	GO:0035767	endothelial cell chemotaxis	6/709	12/7982	0.000278392009532194	0.015003473367055	0.013640231653009	Notch1/Hspb1/Met/Lgmn/Fgfr1/Snai2	6
GO:0010564	GO:0010564	regulation of cell cycle process	51/709	352/7982	0.000283148318142431	0.0150590197622593	0.0136907310060281	Fbxo4/Hspa1b/Cdk1/Chek1/Nfe2l1/Cenpf/Incenp/Bub1/Kif11/Plk1/Kif23/Cdc25a/Ndc80/Cdt1/Prc1/Tpx2/Cyp1a1/Calr/Nusap1/Kif20a/Racgap1/Susd2/Clspn/Numa1/Calm1/Cradd/Birc5/Trip13/Rmi2/Met/Mad2l1/Bora/Chmp5/Cdkn1b/Kifc5b/Cit/Igf1r/Cdc20/Nek2/Bmp7/Mki67/Aurkb/Prc1/Fgfr1/Rpl24/Ccnf/Ccnb3/Nubp1/Ect2/Prdm9/Prc1	51
GO:0032465	GO:0032465	regulation of cytokinesis	13/709	50/7982	0.000307838084449426	0.0159523274018536	0.0145028711580694	Incenp/Plk1/Kif23/Prc1/Kif20a/Racgap1/Calm1/Cit/Igf1r/Aurkb/Prc1/Ect2/Prc1	13
GO:0051303	GO:0051303	establishment of chromosome localization	13/709	50/7982	0.000307838084449426	0.0159523274018536	0.0145028711580694	Cenpf/Incenp/Ndc80/Cdt1/Kif18a/Cenpc1/Numa1/Birc5/Chmp5/Kifc5b/Aurkb/Kif22/Fmn2	13
GO:0008203	GO:0008203	cholesterol metabolic process	18/709	84/7982	0.000333033416135555	0.0170395071901255	0.0154912678977911	Nsdhl/Nfe2l1/Cebpa/Pon1/Msmo1/Ebp/Hmgcs1/Sqle/Cyp51/Pcsk9/Lbr/Tm7sf2/Sc5d/Smpd1/Cyp46a1/Ephx2/Hsd3b7/Npc1	18
GO:0048732	GO:0048732	gland development	33/709	200/7982	0.000337772710799301	0.0170659662131347	0.0155153228078995	Scd1/Hes1/Ccnb2/Cebpa/Notch1/Eif2ak3/Pck2/Vdr/Xbp1/Lrp6/Lrp6/Met/Fasn/Ascl1/Cdkn1b/Edar/Mmp2/Pcsk9/Xdh/Igf1r/Fadd/Foxn1/Bmp7/Mki67/Irs1/Lats1/Notch2/Tyr/Dag1/Fgfr1/Hgf/Snai2/Ahr	33
GO:0042330	GO:0042330	taxis	32/709	192/7982	0.000344105094875199	0.0171712690553772	0.0156110576505434	Ppib/Atoh1/Lbp/Notch1/Lama2/Calr/Neo1/Hspb1/Met/Igfals/Trpv4/Cysltr1/Dusp3/Rho/Bmp7/Lgmn/Sema5b/Gpr183/Mif/Slit1/Abcc1/Dag1/Fgfr1/Alox5/Rpl24/Fezf2/Hgf/Hsd3b7/Snai2/Epha5/Opn4/Tubb2b	32
GO:1990748	GO:1990748	cellular detoxification	9/709	27/7982	0.000353755013068474	0.0174375336929606	0.0158531290195384	Rdh12/Mtarc2/Aldh2/Dhfr/Abcg2/Prdx6/Aldh1a1/Aldh2/Gch1	9
GO:0000226	GO:0000226	microtubule cytoskeleton organization	52/709	365/7982	0.000375075470711574	0.018039439779415	0.016400344870944	Cryab/Ccnb2/Hspa1b/Tbce/Chek1/Tbcd/Arl2/Incenp/Kif11/Kif4/Plk1/Kif23/Ndc80/Prc1/Tpx2/Kif18a/Cenph/Nusap1/Haus1/Kif20a/Racgap1/Numa1/Aspm/Birc5/Met/Rttn/Mad2l1/Pclaf/Bora/Chmp5/Cdkn1b/Kifc5b/Trpv4/Cdc20/Nek2/Gabarap/Cep350/Cetn1/Aurkb/Haus3/Prc1/Dag1/Ckap2/Ccnf/Tubgcp5/Nubp1/Tuba3a/Fmn2/Tubb2b/Ntmt1/Haus4/Prc1	52
GO:0050000	GO:0050000	chromosome localization	13/709	51/7982	0.000380188812965609	0.018039439779415	0.016400344870944	Cenpf/Incenp/Ndc80/Cdt1/Kif18a/Cenpc1/Numa1/Birc5/Chmp5/Kifc5b/Aurkb/Kif22/Fmn2	13
GO:0051321	GO:0051321	meiotic cell cycle	26/709	145/7982	0.000384536840129291	0.018039439779415	0.016400344870944	Ccnb2/Incenp/Bub1/Plk1/Cdc25a/Ndc80/Kif18a/Calr/Cenpc1/Aspm/Trip13/Ccne1/Fanca/Ncaph2/Cenpx/Igf1r/Cdc20/Mnd1/Nek2/Mki67/Ncapd3/Tubgcp5/Smc2/Ccnb3/Fmn2/Prdm9	26
GO:0072337	GO:0072337	modified amino acid transport	8/709	22/7982	0.000385564282273805	0.018039439779415	0.016400344870944	Slc3a1/Mgst1/Slc22a4/Slc5a6/Slc46a1/Abcc1/Slc25a20/Slc7a9	8
GO:0046165	GO:0046165	alcohol biosynthetic process	18/709	85/7982	0.000388280866108141	0.018039439779415	0.016400344870944	Moxd1/Nsdhl/Nus1/Msmo1/Pck2/Ebp/Hmgcs1/Akr1b3/Isyna1/Dhdds/Cyp51/Pts/Dhfr/Lbr/Tm7sf2/Asah1/Sc5d/Gch1	18
GO:1901617	GO:1901617	organic hydroxy compound biosynthetic process	24/709	130/7982	0.000409454443836078	0.0188069870680162	0.0170981514764563	Moxd1/Nsdhl/Nus1/Msmo1/Pck2/Ebp/Hmgcs1/Akr1b3/Isyna1/Sqle/Dhdds/Cyp51/Pts/Dhfr/Lbr/Tm7sf2/Asah1/Sc5d/Tyr/Mfsd12/Myo5a/Snai2/Gch1/Ddc	24
GO:0043066	GO:0043066	negative regulation of apoptotic process	59/709	432/7982	0.000474274886848423	0.0213545000124125	0.0194141929590177	Cryab/Hyou1/Hspa5/Hspa1b/Txndc12/Dnajc3/Cdk1/Atoh1/Nr1h4/Plk1/Notch1/Eif2ak3/Cbs/Selenos/Hspa8/Syvn1/Nmnat1/Ido1/Hspb1/Akr1b3/Stambp/Mmp9/Xbp1/Lrp6/Bmi1/Birc5/Lrrk2/Grina/Lrp6/Mad2l1/Ascl1/Cdkn1b/Fstl1/Aldh2/Ghsr/Mitf/Igf1r/Fadd/Bmp7/Lgmn/Adora2a/Adar/Axl/Mif/Slc35f6/Aurkb/Ppid/Cth/Barhl1/Angpt4/Hgf/Phb/Aldh2/Snai2/Glo1/Fmn2/Capn3/Hax1/Prdm9	59
GO:0046394	GO:0046394	carboxylic acid biosynthetic process	29/709	171/7982	0.000479447742646593	0.0213545000124125	0.0194141929590177	Hpgds/Scd1/Ass1/Fabp5/Cbs/Mgst3/Bhmt/Cyp1a1/Glul/Ido1/Gsto1/Fasn/Cad/Shmt2/Lipg/Lipi/Dhfr/Haao/Mif/Gamt/Cyp2c23/Cth/Alox5/Aldh1a1/Pecr/Myo5a/Aloxe3/Agxt2/Aldh8a1	29
GO:1903573	GO:1903573	negative regulation of response to endoplasmic reticulum stress	9/709	28/7982	0.000480766823634224	0.0213545000124125	0.0194141929590177	Hyou1/Txndc12/Pdia6/Selenos/Syvn1/Xbp1/Lrrk2/Grina/Alox5	9
GO:0001816	GO:0001816	cytokine production	41/709	272/7982	0.00049175315554083	0.0216050679858265	0.0196419938900805	Serpinb1a/Rnf216/Maf/Lbp/Nr1h4/Batf/Chia1/Rab1a/Notch1/Eif2ak3/Selenos/Selenok/Ido1/Hspb1/Xbp1/Lrrk2/Met/Ghsr/Pla2r1/Trpv4/Fadd/Apod/Axl/Mif/Pglyrp3/Notch2/Trib2/Polr3b/Fgfr1/Alox5/Chrna7/Hgf/Phb/Ube2j1/Nploc4/Snai2/Pola1/Tusc2/Traip/Panx2/Litaf	41
GO:1902652	GO:1902652	secondary alcohol metabolic process	19/709	94/7982	0.000503339397666082	0.0218763209179172	0.0198886003084583	Nsdhl/Nfe2l1/Cebpa/Pon1/Msmo1/Ebp/Hmgcs1/Sqle/Cyp51/Pcsk9/Lbr/Tm7sf2/Sc5d/Smpd1/Fgfr1/Cyp46a1/Ephx2/Hsd3b7/Npc1	19
GO:0016125	GO:0016125	sterol metabolic process	18/709	87/7982	0.00052296625256814	0.0222796058480204	0.0202552420676162	Nsdhl/Nfe2l1/Cebpa/Pon1/Msmo1/Ebp/Hmgcs1/Sqle/Cyp51/Pcsk9/Lbr/Tm7sf2/Sc5d/Smpd1/Cyp46a1/Ephx2/Hsd3b7/Npc1	18
GO:0001523	GO:0001523	retinoid metabolic process	10/709	34/7982	0.000523642393756047	0.0222796058480204	0.0202552420676162	Rdh12/Cyp1a1/Crabp2/Akr1b3/Crabp1/Adh6b/Plb1/Aldh1a1/Bco2/Aldh8a1	10
GO:0016053	GO:0016053	organic acid biosynthetic process	29/709	172/7982	0.000529316053235624	0.0222864113247749	0.0202614291869031	Hpgds/Scd1/Ass1/Fabp5/Cbs/Mgst3/Bhmt/Cyp1a1/Glul/Ido1/Gsto1/Fasn/Cad/Shmt2/Lipg/Lipi/Dhfr/Haao/Mif/Gamt/Cyp2c23/Cth/Alox5/Aldh1a1/Pecr/Myo5a/Aloxe3/Agxt2/Aldh8a1	29
GO:0007094	GO:0007094	mitotic spindle assembly checkpoint signaling	8/709	23/7982	0.000545679594217029	0.0225064991818901	0.0204615194781058	Bub1/Plk1/Ndc80/Cdt1/Birc5/Trip13/Mad2l1/Aurkb	8
GO:0071173	GO:0071173	spindle assembly checkpoint signaling	8/709	23/7982	0.000545679594217029	0.0225064991818901	0.0204615194781058	Bub1/Plk1/Ndc80/Cdt1/Birc5/Trip13/Mad2l1/Aurkb	8
GO:0009617	GO:0009617	response to bacterium	31/709	189/7982	0.00056247665650595	0.0227497949589614	0.0206827089772479	Scd1/Cyp3a25/Cyp3a11/Cyp3a41a/Spink5/Mgst1/Lbp/Nr1h4/Rab1a/Selenos/Wfdc18/Ido1/Xbp1/Mrc1/Plaat3/Chmp5/Mmp7/Colec12/Axl/Mif/Slc10a2/Pglyrp3/Notch2/Vil1/Gsta1/Amy1/Gch1/Hmcn1/Tusc2/Litaf/Adamts9	31
GO:2000107	GO:2000107	negative regulation of leukocyte apoptotic process	7/709	18/7982	0.000562835105367675	0.0227497949589614	0.0206827089772479	Selenos/Ido1/Ghsr/Fadd/Axl/Mif/Aurkb	7
GO:0034599	GO:0034599	cellular response to oxidative stress	26/709	149/7982	0.00059339382842031	0.0237475035096524	0.0215897639918218	Mgst1/Fos/Nfe2l1/Selenos/Melk/Hspb1/Akr1b3/Mmp9/Xbp1/Lrrk2/Met/Mmp2/Aldh2/Pla2r1/Aifm2/Slc25a24/Eif2s1/Dhfr/Axl/P4hb/Meak7/Alox5/Hgf/Aldh2/Gch1/Ect2	26
GO:0006959	GO:0006959	humoral immune response	11/709	41/7982	0.000663482986392557	0.0262921395195952	0.0239031899432035	Spink5/Notch1/Reg1/Wfdc18/Bmi1/Mmp7/Gpr183/Pglyrp3/Notch2/Alox5/Phb	11
GO:0036503	GO:0036503	ERAD pathway	15/709	68/7982	0.000743029418304719	0.0277638801422826	0.0252412056503317	Derl1/Bcap31/Hspa5/Hsp90b1/H13/Derl2/Eif2ak3/Selenos/Calr/Syvn1/Rnf185/Derl2/Canx/Ube2j1/Nploc4	15
GO:0051338	GO:0051338	regulation of transferase activity	54/709	394/7982	0.000754369715107139	0.0277638801422826	0.0252412056503317	Ccnb2/Dnajc3/Ccna2/Incenp/Plk1/Nrbf2/Ptprt/Tpx2/Cbs/Prim2/Clspn/Hspb1/Lrp6/Lrrk2/Lrp6/Met/Ccne1/Mad2l1/Bora/Cdkn1b/Dscc1/Adrb2/Actb/Igf1r/Cdc20/Nek2/Pnkp/Dusp3/Bmp7/Dusp26/Adora2a/Adar/Axl/Mif/Irs1/Arrdc4/Lats1/Trib2/Aurkb/Tcp1/Smpd1/Dag1/Fgfr1/Chrna7/Ccnf/Eef1a1/Hgf/Phb/Ccnb3/Ern1/Ect2/Epha5/Fbn1/Trpt1	54
GO:0033046	GO:0033046	negative regulation of sister chromatid segregation	8/709	24/7982	0.000755573185465386	0.0277638801422826	0.0252412056503317	Bub1/Plk1/Ndc80/Cdt1/Birc5/Trip13/Mad2l1/Aurkb	8
GO:0033048	GO:0033048	negative regulation of mitotic sister chromatid segregation	8/709	24/7982	0.000755573185465386	0.0277638801422826	0.0252412056503317	Bub1/Plk1/Ndc80/Cdt1/Birc5/Trip13/Mad2l1/Aurkb	8
GO:0042908	GO:0042908	xenobiotic transport	8/709	24/7982	0.000755573185465386	0.0277638801422826	0.0252412056503317	Slc22a18/Abcb1b/Abcb1a/Slc22a4/Abcg2/Abcc1/Abcc3/Slc22a1	8
GO:0045841	GO:0045841	negative regulation of mitotic metaphase/anaphase transition	8/709	24/7982	0.000755573185465386	0.0277638801422826	0.0252412056503317	Bub1/Plk1/Ndc80/Cdt1/Birc5/Trip13/Mad2l1/Aurkb	8
GO:0071174	GO:0071174	mitotic spindle checkpoint signaling	8/709	24/7982	0.000755573185465386	0.0277638801422826	0.0252412056503317	Bub1/Plk1/Ndc80/Cdt1/Birc5/Trip13/Mad2l1/Aurkb	8
GO:2000816	GO:2000816	negative regulation of mitotic sister chromatid separation	8/709	24/7982	0.000755573185465386	0.0277638801422826	0.0252412056503317	Bub1/Plk1/Ndc80/Cdt1/Birc5/Trip13/Mad2l1/Aurkb	8
GO:0008608	GO:0008608	attachment of spindle microtubules to kinetochore	7/709	19/7982	0.00082351083350987	0.0297287497211092	0.0270275437580125	Ndc80/Cdt1/Cenpc1/Racgap1/Nek2/Aurkb/Ect2	7
GO:0051310	GO:0051310	metaphase plate congression	11/709	42/7982	0.000828089189545323	0.0297287497211092	0.0270275437580125	Cenpf/Incenp/Ndc80/Cdt1/Kif18a/Cenpc1/Numa1/Chmp5/Kifc5b/Aurkb/Kif22	11
GO:0015718	GO:0015718	monocarboxylic acid transport	13/709	55/7982	0.00083111051917005	0.0297287497211092	0.0270275437580125	Nr1h4/Slco2a1/Pla2g12a/Slc5a6/Pla2r1/Slc5a8/Abcg2/Mif/Slc10a2/Abcc3/Mip/Slc16a9/Slc16a13	13
GO:0097237	GO:0097237	cellular response to toxic substance	9/709	30/7982	0.000847169117907872	0.029791251835965	0.0270843668218844	Rdh12/Mtarc2/Aldh2/Dhfr/Abcg2/Prdx6/Aldh1a1/Aldh2/Gch1	9
GO:0015711	GO:0015711	organic anion transport	29/709	177/7982	0.000853428269632237	0.029791251835965	0.0270843668218844	Slc3a1/Mgst1/Nfe2l1/Nr1h4/Slc35b1/Slc2a8/Slco2a1/Pla2g12a/Slco4c1/Slc5a6/Pla2r1/Slc25a24/Slc39a8/Slc5a8/Adora2a/Abcg2/Mif/Slc10a2/Slc46a1/Abcc1/Slc25a11/Abcc3/Mip/Slc16a9/Mfsd12/Slc35b4/Slc16a13/Slc7a9/Slc32a1	29
GO:0051784	GO:0051784	negative regulation of nuclear division	10/709	36/7982	0.000862339550917345	0.029791251835965	0.0270843668218844	Chek1/Bub1/Plk1/Ndc80/Cdt1/Birc5/Trip13/Mad2l1/Bmp7/Aurkb	10
GO:0070059	GO:0070059	intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress	10/709	36/7982	0.000862339550917345	0.029791251835965	0.0270843668218844	Hyou1/Txndc12/Eif2ak3/Selenos/Syvn1/Selenok/Xbp1/Lrrk2/Grina/Ern1	10
GO:0007076	GO:0007076	mitotic chromosome condensation	5/709	10/7982	0.000940500341805836	0.0316791865131599	0.0288007604670542	Nusap1/Ncapg/Ncaph2/Ncapd3/Smc2	5
GO:0046618	GO:0046618	xenobiotic export	5/709	10/7982	0.000940500341805836	0.0316791865131599	0.0288007604670542	Slc22a18/Abcb1b/Abcb1a/Abcg2/Abcc1	5
GO:0061307	GO:0061307	cardiac neural crest cell differentiation involved in heart development	5/709	10/7982	0.000940500341805836	0.0316791865131599	0.0288007604670542	Hes1/Lrp6/Lrp6/Bmp7/Jag1	5
GO:0001817	GO:0001817	regulation of cytokine production	38/709	255/7982	0.00097517899530469	0.0325758140415005	0.0296159188569698	Serpinb1a/Rnf216/Lbp/Nr1h4/Batf/Chia1/Rab1a/Eif2ak3/Selenos/Selenok/Ido1/Hspb1/Xbp1/Lrrk2/Met/Ghsr/Pla2r1/Trpv4/Fadd/Apod/Axl/Mif/Pglyrp3/Trib2/Polr3b/Fgfr1/Alox5/Chrna7/Hgf/Phb/Ube2j1/Nploc4/Snai2/Pola1/Tusc2/Traip/Panx2/Litaf	38
GO:0030433	GO:0030433	ubiquitin-dependent ERAD pathway	13/709	56/7982	0.000996277327026049	0.0326131585769949	0.0296498702029451	Derl1/Bcap31/Hspa5/Hsp90b1/Derl2/Eif2ak3/Selenos/Calr/Syvn1/Rnf185/Derl2/Canx/Ube2j1	13
GO:0015850	GO:0015850	organic hydroxy compound transport	24/709	138/7982	0.000998199215057409	0.0326131585769949	0.0296498702029451	Nus1/Nr1h4/Pon1/Xbp1/Lrp6/Lrp6/Pcsk9/Ghsr/Actb/Oprk1/Stard3/Lipg/Adora2a/Entpd1/Slc10a2/Selenom/Abcc3/Chrna7/Mip/Myo5a/Chrna6/Slc22a1/Npc1/Aqp2	24
GO:0060326	GO:0060326	cell chemotaxis	16/709	77/7982	0.00100050263818589	0.0326131585769949	0.0296498702029451	Ppib/Lbp/Notch1/Calr/Hspb1/Met/Trpv4/Lgmn/Gpr183/Mif/Abcc1/Fgfr1/Alox5/Hgf/Hsd3b7/Snai2	16
GO:0070988	GO:0070988	demethylation	8/709	25/7982	0.00102579144160824	0.0326476299762246	0.0296812094708196	Cyp3a25/Cyp3a11/Cyp3a41a/Kdm3b/Cyp3a16/Cyp3a44/Cyp3a59/Kdm8	8
GO:1902100	GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	8/709	25/7982	0.00102579144160824	0.0326476299762246	0.0296812094708196	Bub1/Plk1/Ndc80/Cdt1/Birc5/Trip13/Mad2l1/Aurkb	8
GO:1905819	GO:1905819	negative regulation of chromosome separation	8/709	25/7982	0.00102579144160824	0.0326476299762246	0.0296812094708196	Bub1/Plk1/Ndc80/Cdt1/Birc5/Trip13/Mad2l1/Aurkb	8
GO:0006954	GO:0006954	inflammatory response	35/709	230/7982	0.001048701263549	0.0331160195880083	0.0301070403869207	Serpinb1a/Nfe2l1/Lbp/Cebpa/Nr1h4/Chia1/Notch1/Selenos/Ido1/Lrrk2/Fanca/Aldh2/Ghsr/Adrb2/Cd163/Trpv4/Cysltr1/Mep1b/Apod/Tlr13/Adora2a/Axl/Mif/Klkb1/Notch2/Abcc1/Fgfr1/Alox5/Chrna7/Ephx2/Hgf/Myo5a/Aldh2/Tusc2/Kars	35
GO:0006935	GO:0006935	chemotaxis	30/709	189/7982	0.0011867976140577	0.0365858521668861	0.0332615979360399	Ppib/Atoh1/Lbp/Notch1/Lama2/Calr/Neo1/Hspb1/Met/Igfals/Trpv4/Cysltr1/Dusp3/Bmp7/Lgmn/Sema5b/Gpr183/Mif/Slit1/Abcc1/Dag1/Fgfr1/Alox5/Rpl24/Fezf2/Hgf/Hsd3b7/Snai2/Epha5/Tubb2b	30
GO:0006694	GO:0006694	steroid biosynthetic process	18/709	93/7982	0.00119380185951632	0.0365858521668861	0.0332615979360399	Nsdhl/Msmo1/Cyp17a1/Ebp/Cyp1a1/Hmgcs1/Sqle/Cyp51/Igf1r/Stard3/Hsd11b1/Lbr/Tm7sf2/Asah1/Sc5d/Dhrs11/Hsd3b7/Snai2	18
GO:0048009	GO:0048009	insulin-like growth factor receptor signaling pathway	6/709	15/7982	0.00119478784909178	0.0365858521668861	0.0332615979360399	Eif2ak3/Zfand2b/Ghsr/Igf1r/Cilp/Irs1	6
GO:0051383	GO:0051383	kinetochore organization	6/709	15/7982	0.00119478784909178	0.0365858521668861	0.0332615979360399	Ndc80/Cdt1/Cenph/Cenpc1/Cenpx/Smc2	6
GO:0006631	GO:0006631	fatty acid metabolic process	35/709	232/7982	0.00122571567836994	0.0372506975336187	0.0338660342951282	Cyp2g1/Hpgds/Scd1/Nfe2l1/Ces2g/Fabp5/Ptgr1/Cyp2d26/Eif2ak3/Pck2/Cyp1a1/Faah/Fabp2/Fabp3/Fasn/Ghsr/Cyp4f40/Lipg/Lipi/Cyp2j12/Cyp2u1/Mif/Cygb/Irs1/Acsf2/Asah1/Cyp2c23/Cyp2j13/Alox5/Hpgd/Ephx2/Pecr/Myo5a/Aloxe3/Hadh	35
GO:0062197	GO:0062197	cellular response to chemical stress	28/709	173/7982	0.00126288076538016	0.038093761594527	0.0346324960875267	Mgst1/Fos/Nfe2l1/Selenos/Melk/Hspb1/Akr1b3/Mmp9/Xbp1/Lrrk2/Met/Mmp2/Aldh2/Pla2r1/Aifm2/Trpv4/Slc25a24/Eif2s1/Dhfr/Axl/P4hb/Meak7/Alox5/Hgf/Aldh2/Gch1/Ect2/Capn3	28
GO:0006820	GO:0006820	anion transport	37/709	250/7982	0.00128551871553543	0.0384893825792164	0.0349921702606955	Slc3a1/Clca3a1/Mgst1/Slc22a18/Nfe2l1/Abcb1b/Nr1h4/Slc35b1/Slc34a2/Abcb1a/Racgap1/Slc2a8/Slco2a1/Pla2g12a/Slco4c1/Slc5a6/Glra2/Pla2r1/Slc25a24/Slc39a8/Slc5a8/Adora2a/Abcg2/Mif/Slc10a2/Slc46a1/Abcc1/Slc25a11/Fgfr1/Abcc3/Mip/Slc16a9/Mfsd12/Slc35b4/Slc16a13/Slc7a9/Slc32a1	37
GO:0031577	GO:0031577	spindle checkpoint signaling	8/709	26/7982	0.00136803092092287	0.0403619049808046	0.0366945520164559	Bub1/Plk1/Ndc80/Cdt1/Birc5/Trip13/Mad2l1/Aurkb	8
GO:0051985	GO:0051985	negative regulation of chromosome segregation	8/709	26/7982	0.00136803092092287	0.0403619049808046	0.0366945520164559	Bub1/Plk1/Ndc80/Cdt1/Birc5/Trip13/Mad2l1/Aurkb	8
GO:0019369	GO:0019369	arachidonic acid metabolic process	9/709	32/7982	0.00141334533449515	0.0413815011692894	0.0376215059199431	Cyp2g1/Cyp2d26/Cyp4f40/Cyp2j12/Cyp2u1/Cyp2c23/Cyp2j13/Alox5/Aloxe3	9
GO:0008610	GO:0008610	lipid biosynthetic process	50/709	368/7982	0.00142306498330807	0.0413815011692894	0.0376215059199431	Hpgds/Nsdhl/Scd1/Nus1/Nr1h4/Fabp5/Msmo1/Cish/Ugt8a/Pck2/Cyp17a1/Ebp/Cyp1a1/Plpp1/Lpcat1/Hmgcs1/Isyna1/Pisd/Plaat3/Fabp3/Sqle/Dhdds/Fasn/Cyp51/Fitm2/Igf1r/Stard3/Lipg/Lipi/Hsd11b1/Chka/Lbr/Mif/B3galt1/Tm7sf2/Asah1/Idi1/Sc5d/Dhrs11/Smpd1/Alox5/Aldh1a1/Pecr/Myo5a/Hsd3b7/Aloxe3/Snai2/Pcyt2/Aldh8a1/Dgke	50
GO:0033045	GO:0033045	regulation of sister chromatid segregation	11/709	45/7982	0.00153575535040504	0.0440249867116111	0.0400247997630757	Bub1/Plk1/Ndc80/Cdt1/Numa1/Birc5/Trip13/Rmi2/Mad2l1/Cit/Aurkb	11
GO:0045132	GO:0045132	meiotic chromosome segregation	11/709	45/7982	0.00153575535040504	0.0440249867116111	0.0400247997630757	Bub1/Plk1/Cenpc1/Trip13/Ccne1/Ncaph2/Cenpx/Ncapd3/Smc2/Fmn2/Prdm9	11
GO:0030261	GO:0030261	chromosome condensation	7/709	21/7982	0.00162344101408041	0.0462109054853029	0.0420121021508874	Cdk1/Incenp/Nusap1/Ncapg/Ncaph2/Ncapd3/Smc2	7
GO:0002573	GO:0002573	myeloid leukocyte differentiation	16/709	81/7982	0.00175900475469195	0.0497195609682858	0.0452019550874465	Fos/Atp6ap1/Batf3/Cebpa/Batf/Junb/Cd109/Fasn/Mitf/Fadd/Gpr183/Lbr/Notch2/Glo1/Hax1/Fbn1	16
