ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0045786	GO:0045786	negative regulation of cell cycle	28/399	188/7982	1.67719102350618e-07	8.73825670270369e-06	8.16624159897156e-06	Bub1/Cdk1/Ndc80/Cdt1/Chek1/Trip13/Birc5/Plk1/Clspn/Fbxo4/Orc1/Rpa2/Mad2l1/Kntc1/Tipin/Kifc5b/Nek2/Ccnf/Cdkn1b/Fancd2/E2f8/Hpgd/Nubp1/Bmp7/Lats1/Aurkb/Gen1/Blm	28
GO:0045132	GO:0045132	meiotic chromosome segregation	13/399	45/7982	1.69375900845358e-07	8.73825670270369e-06	8.16624159897156e-06	Bub1/Trip13/Plk1/Cenpc1/Smc2/Ncaph2/Ncaph/Ncapd3/Cenpx/Ccne1/Fancd2/Brca2/Prdm9	13
GO:0006271	GO:0006271	DNA strand elongation involved in DNA replication	7/399	11/7982	2.05307122570396e-07	1.04338918261522e-05	9.75087873574718e-06	Gins1/Mcm4/Mcm7/Pcna/Mcm3/Pold2/Pola1	7
GO:0031577	GO:0031577	spindle checkpoint signaling	10/399	26/7982	2.25073398554585e-07	1.11068829286719e-05	1.03798151614113e-05	Bub1/Ndc80/Cdt1/Trip13/Birc5/Plk1/Mad2l1/Kntc1/Aurkb/Gen1	10
GO:0051985	GO:0051985	negative regulation of chromosome segregation	10/399	26/7982	2.25073398554585e-07	1.11068829286719e-05	1.03798151614113e-05	Bub1/Ndc80/Cdt1/Trip13/Birc5/Plk1/Mad2l1/Kntc1/Aurkb/Gen1	10
GO:0030261	GO:0030261	chromosome condensation	9/399	21/7982	3.06431871315936e-07	1.49057217404394e-05	1.39299781501966e-05	Cdk1/Incenp/Ncapg/Nusap1/Smc2/Ncaph2/Ncaph/Ncapd3/Mcph1	9
GO:0045930	GO:0045930	negative regulation of mitotic cell cycle	20/399	111/7982	4.71283782719808e-07	2.23025891367216e-05	2.08426391406784e-05	Bub1/Cdk1/Ndc80/Cdt1/Chek1/Trip13/Birc5/Plk1/Clspn/Orc1/Rpa2/Mad2l1/Kntc1/Tipin/Cdkn1b/Fancd2/Bmp7/Aurkb/Gen1/Blm	20
GO:0051382	GO:0051382	kinetochore assembly	7/399	12/7982	4.71596598485743e-07	2.23025891367216e-05	2.08426391406784e-05	Cenph/Cenpc1/Mis12/Cenpk/Kntc1/Cenpt/Cenpx	7
GO:0006323	GO:0006323	DNA packaging	15/399	65/7982	4.87270880189309e-07	2.27281828362273e-05	2.12403730470408e-05	Cdk1/Incenp/Ncapg/Nusap1/Chaf1a/Chaf1b/Smc2/Nasp/Ncaph2/Ncaph/H4c8/Ncapd3/H2bc7/Mcph1/Prdm9	15
GO:0051302	GO:0051302	regulation of cell division	16/399	77/7982	9.27785557656079e-07	4.26906732948507e-05	3.98960987310715e-05	Kif23/Kif20a/Prc1/Incenp/Racgap1/Plk1/Aspm/Calm1/Prc1/Cit/E2f8/Prc1/Brca2/Aurkb/Ect2/Blm	16
GO:0000075	GO:0000075	cell cycle checkpoint signaling	19/399	106/7982	9.93942329339299e-07	4.45312319921094e-05	4.16161725982369e-05	Bub1/Cdk1/Ndc80/Cdt1/Chek1/Trip13/Birc5/Plk1/Clspn/Fbxo4/Orc1/Rpa2/Mad2l1/Kntc1/Tipin/Fancd2/Aurkb/Gen1/Blm	19
GO:0000910	GO:0000910	cytokinesis	19/399	106/7982	9.93942329339299e-07	4.45312319921094e-05	4.16161725982369e-05	Kif23/Kif20a/Prc1/Birc5/Incenp/Nusap1/Racgap1/Plk1/Anln/Calm1/Prc1/Ckap2/Cit/Sptbn1/E2f8/Prc1/Brca2/Aurkb/Ect2	19
GO:0007346	GO:0007346	regulation of mitotic cell cycle	31/399	241/7982	1.02282444205948e-06	4.52300938339288e-05	4.22692862384934e-05	Ascl1/Bub1/Cdk1/Ndc80/Cdt1/Chek1/Cdc25a/Cenpf/Trip13/Birc5/Nusap1/Plk1/Clspn/Hes1/Orc1/Rpa2/Mad2l1/Bora/Kntc1/Cks1b/Tipin/Mki67/Cdkn1b/Fancd2/Anapc4/Brca2/Dbf4/Bmp7/Aurkb/Gen1/Blm	31
GO:0033044	GO:0033044	regulation of chromosome organization	21/399	128/7982	1.22504235569286e-06	5.34778105273612e-05	4.9977099072328e-05	Bub1/Ndc80/Cdt1/Trip13/Birc5/Plk1/Fbxo4/Dnmt1/Numa1/Mad2l1/Kntc1/Rmi2/Fen1/Nek2/Hdac8/Anapc1/Mcph1/Cit/Anapc4/Aurkb/Gen1	21
GO:0061982	GO:0061982	meiosis I cell cycle process	14/399	61/7982	1.26428310343553e-06	5.44922021164301e-05	5.09250875640987e-05	Ccnb2/Ndc80/Cdc25a/Trip13/Rad51/Plk1/Cenpc1/Rad54b/Cenpx/Mnd1/Ccne1/Fancd2/Brca2/Prdm9	14
GO:0030071	GO:0030071	regulation of mitotic metaphase/anaphase transition	11/399	38/7982	1.50260509323967e-06	6.39546292810136e-05	5.97680946955728e-05	Bub1/Ndc80/Cdt1/Trip13/Birc5/Plk1/Mad2l1/Kntc1/Anapc4/Aurkb/Gen1	11
GO:1901991	GO:1901991	negative regulation of mitotic cell cycle phase transition	16/399	80/7982	1.5933336084472e-06	6.69790239106506e-05	6.25945094000763e-05	Bub1/Cdk1/Ndc80/Cdt1/Chek1/Trip13/Birc5/Plk1/Clspn/Orc1/Rpa2/Mad2l1/Kntc1/Aurkb/Gen1/Blm	16
GO:0022616	GO:0022616	DNA strand elongation	7/399	14/7982	1.87214880233323e-06	7.77398374627395e-05	7.26509092356014e-05	Gins1/Mcm4/Mcm7/Pcna/Mcm3/Pold2/Pola1	7
GO:1902099	GO:1902099	regulation of metaphase/anaphase transition of cell cycle	11/399	40/7982	2.63654696805641e-06	0.000107837468773317	0.000100778319221497	Bub1/Ndc80/Cdt1/Trip13/Birc5/Plk1/Mad2l1/Kntc1/Anapc4/Aurkb/Gen1	11
GO:0007076	GO:0007076	mitotic chromosome condensation	6/399	10/7982	2.66030759969416e-06	0.000107837468773317	0.000100778319221497	Ncapg/Nusap1/Smc2/Ncaph2/Ncaph/Ncapd3	6
GO:0007127	GO:0007127	meiosis I	13/399	57/7982	3.28045188758773e-06	0.000131411043261603	0.000122808743729755	Ccnb2/Ndc80/Trip13/Rad51/Plk1/Cenpc1/Rad54b/Cenpx/Mnd1/Ccne1/Fancd2/Brca2/Prdm9	13
GO:0065004	GO:0065004	protein-DNA complex assembly	15/399	75/7982	3.38252762240327e-06	0.000133924494817246	0.00012515766220961	Cdt1/Cenph/Rad51/Cenpc1/Chaf1a/Chaf1b/Mis12/Nasp/Cenpk/Kntc1/Cenpt/H4c8/Cenpx/H2bc7/Cenpi	15
GO:0045787	GO:0045787	positive regulation of cell cycle	25/399	183/7982	3.95166285768061e-06	0.000154659908395431	0.000144535714685644	Ascl1/Cdk1/Ndc80/Cdt1/Chek1/Kif23/Cdc25a/Birc5/Nusap1/Racgap1/Hes1/Orc1/Numa1/Mad2l1/Fen1/Cdkn1b/Cit/E2f8/Anapc4/Brca2/Dbf4/Prdm9/Aurkb/Ect2/Gen1	25
GO:0051303	GO:0051303	establishment of chromosome localization	12/399	50/7982	4.44091572262477e-06	0.000170591549363988	0.000159424454355773	Ndc80/Cdt1/Cenpf/Birc5/Incenp/Kif18a/Cenpc1/Mis12/Numa1/Kifc5b/Brca2/Aurkb	12
GO:0051310	GO:0051310	metaphase plate congression	11/399	42/7982	4.45892742830983e-06	0.000170591549363988	0.000159424454355773	Ndc80/Cdt1/Cenpf/Incenp/Kif18a/Cenpc1/Mis12/Numa1/Kifc5b/Brca2/Aurkb	11
GO:0071897	GO:0071897	DNA biosynthetic process	18/399	107/7982	4.93665433536303e-06	0.000186770089021235	0.000174543930477222	Chek1/Pclaf/Fbxo4/Dscc1/Pcna/Pole2/Pold2/Tk1/Tk2/Rfc3/Nek2/Pold1/Rfc4/Pola1/Phb/Nhp2/Aurkb/Fgfr4	18
GO:0090068	GO:0090068	positive regulation of cell cycle process	20/399	129/7982	5.40997213636501e-06	0.000202428078289262	0.000189176931963348	Cdk1/Ndc80/Cdt1/Kif23/Cdc25a/Birc5/Nusap1/Racgap1/Orc1/Numa1/Mad2l1/Fen1/Cit/E2f8/Anapc4/Dbf4/Prdm9/Aurkb/Ect2/Gen1	20
GO:0000281	GO:0000281	mitotic cytokinesis	12/399	51/7982	5.5490223162588e-06	0.000203165817063024	0.000189866377612341	Kif23/Kif20a/Birc5/Incenp/Nusap1/Racgap1/Plk1/Anln/Ckap2/Cit/Sptbn1/Ect2	12
GO:0050000	GO:0050000	chromosome localization	12/399	51/7982	5.5490223162588e-06	0.000203165817063024	0.000189866377612341	Ndc80/Cdt1/Cenpf/Birc5/Incenp/Kif18a/Cenpc1/Mis12/Numa1/Kifc5b/Brca2/Aurkb	12
GO:0090329	GO:0090329	regulation of DNA-dependent DNA replication	10/399	36/7982	6.86163151749717e-06	0.000248551652309339	0.000232281210273168	Cdt1/Dscc1/Pcna/Tipin/Rfc3/Rfc4/E2f8/Brca2/Dbf4/Blm	10
GO:1901990	GO:1901990	regulation of mitotic cell cycle phase transition	21/399	145/7982	9.47053630925585e-06	0.000339443959294907	0.000317223615101168	Bub1/Cdk1/Ndc80/Cdt1/Chek1/Cdc25a/Cenpf/Trip13/Birc5/Plk1/Clspn/Orc1/Rpa2/Mad2l1/Kntc1/Cdkn1b/Anapc4/Dbf4/Aurkb/Gen1/Blm	21
GO:0006310	GO:0006310	DNA recombination	24/399	181/7982	1.03942406040992e-05	0.000368670721426642	0.000344537163883682	Chek1/Trip13/Rad51/Mcm4/Hmgb2/Rpa2/Mcm7/Mcm3/Rmi2/Batf/Rad54b/Cenpx/Mnd1/Parpbp/Mcm6/Fancd2/Polb/Ung/Brca2/Rbbp8/Prdm9/Mcm6/Gen1/Blm	24
GO:0044839	GO:0044839	cell cycle G2/M phase transition	15/399	82/7982	1.07214998565367e-05	0.000376357804242344	0.000351721042499299	Ccnb2/Cdk1/Ccna2/Ndc80/Chek1/Cdc25a/Cenpf/Birc5/Plk1/Clspn/Orc1/Calm1/Mastl/Lats1/Blm	15
GO:0061640	GO:0061640	cytoskeleton-dependent cytokinesis	13/399	64/7982	1.27863391321964e-05	0.000444260048419681	0.00041517833723555	Kif23/Kif20a/Birc5/Incenp/Nusap1/Racgap1/Plk1/Anln/Ckap2/Cit/Sptbn1/Aurkb/Ect2	13
GO:1901988	GO:1901988	negative regulation of cell cycle phase transition	19/399	130/7982	2.20983716853034e-05	0.000760050056449072	0.000710296412596196	Bub1/Cdk1/Ndc80/Cdt1/Chek1/Trip13/Birc5/Plk1/Clspn/Fbxo4/Orc1/Rpa2/Mad2l1/Kntc1/Tipin/Fancd2/Aurkb/Gen1/Blm	19
GO:0051338	GO:0051338	regulation of transferase activity	39/399	394/7982	2.87747779261006e-05	0.000979781188383726	0.000915643722848443	Ccnb2/Ccna2/Tpx2/Incenp/Prim2/Plk1/Clspn/Cdc20/Dscc1/Pcna/Mad2l1/Bora/Dag1/Rfc3/Nek2/Ccne1/Cbs/Ccnf/Chrna3/Cdkn1b/Thbs1/Mastl/Rfc4/Mcph1/Irs1/Mif/Smpd1/Pak1/Bmp7/Lats1/Rps2/Phb/Aurkb/Trib2/Fgfr4/Map3k1/Ect2/Dusp22/Blm	39
GO:0045005	GO:0045005	DNA-dependent DNA replication maintenance of fidelity	9/399	34/7982	3.05812125674033e-05	0.00103098048308919	0.0009634914600444	Rad51/Pcna/Tipin/Cenpx/Pold1/Brca2/Traip/Gen1/Blm	9
GO:0034501	GO:0034501	protein localization to kinetochore	6/399	14/7982	3.20372311448496e-05	0.0010590948742545	0.000989765454786719	Cdk1/Ndc80/Cdt1/Mis12/Kntc1/Aurkb	6
GO:1903083	GO:1903083	protein localization to condensed chromosome	6/399	14/7982	3.20372311448496e-05	0.0010590948742545	0.000989765454786719	Cdk1/Ndc80/Cdt1/Mis12/Kntc1/Aurkb	6
GO:0071824	GO:0071824	protein-DNA complex subunit organization	16/399	101/7982	3.59637877282266e-05	0.00117746824244819	0.00110038998281811	Cdt1/Cenph/Rad51/Cenpc1/Chaf1a/Chaf1b/Mis12/Nasp/Cenpk/Kntc1/Cenpt/H4c8/Cenpx/H2bc7/Cenpi/Prdm9	16
GO:0007143	GO:0007143	female meiotic nuclear division	7/399	21/7982	4.67211611662492e-05	0.00150952473732612	0.00141070972437958	Ccnb2/Ndc80/Trip13/Plk1/Ncaph2/Ncaph/Mastl	7
GO:1901987	GO:1901987	regulation of cell cycle phase transition	24/399	198/7982	4.69925468888601e-05	0.00150952473732612	0.00141070972437958	Bub1/Cdk1/Ndc80/Cdt1/Chek1/Cdc25a/Cenpf/Trip13/Birc5/Plk1/Clspn/Fbxo4/Orc1/Rpa2/Mad2l1/Kntc1/Tipin/Cdkn1b/Fancd2/Anapc4/Dbf4/Aurkb/Gen1/Blm	24
GO:0051347	GO:0051347	positive regulation of transferase activity	27/399	240/7982	6.0069501222232e-05	0.00191155749216542	0.00178642500929471	Tpx2/Incenp/Prim2/Plk1/Clspn/Cdc20/Dscc1/Pcna/Bora/Dag1/Rfc3/Nek2/Chrna3/Cdkn1b/Thbs1/Mastl/Rfc4/Irs1/Mif/Pak1/Rps2/Phb/Aurkb/Trib2/Fgfr4/Map3k1/Ect2	27
GO:0000727	GO:0000727	double-strand break repair via break-induced replication	5/399	10/7982	6.22682176615135e-05	0.0019631785290505	0.00183466688100151	Mcm4/Mcm7/Mcm3/Mcm6/Mcm6	5
GO:0000086	GO:0000086	G2/M transition of mitotic cell cycle	13/399	74/7982	6.45780631258553e-05	0.00201732389856456	0.00188526783997548	Cdk1/Ccna2/Chek1/Cdc25a/Cenpf/Birc5/Plk1/Clspn/Orc1/Calm1/Mastl/Lats1/Blm	13
GO:0006268	GO:0006268	DNA unwinding involved in DNA replication	6/399	16/7982	7.84180773166052e-05	0.00242739593875492	0.00226849615050811	Rad51/Mcm4/Mcm7/Mcm6/Mcm6/Blm	6
GO:0040001	GO:0040001	establishment of mitotic spindle localization	7/399	23/7982	9.02885158787086e-05	0.00276966123033336	0.00258835641063382	Ndc80/Nusap1/Plk1/Numa1/Mad2l1/Mcph1/Dctn1	7
GO:0032886	GO:0032886	regulation of microtubule-based process	19/399	145/7982	0.000102259506579525	0.0031088716062793	0.00290536173298781	Tpx2/Plk1/Kif18a/Numa1/Bora/Kifc5b/Ska3/Ccnf/Cdkn1b/Ckap2/Mcph1/Cep70/Dctn1/Hspa1b/Pak1/Nubp1/Tacr1/Gen1/Prdm14	19
GO:0000724	GO:0000724	double-strand break repair via homologous recombination	15/399	99/7982	0.000106258966215547	0.0031737875435433	0.00296602820747551	Chek1/Rad51/Mcm4/Rpa2/Mcm7/Mcm3/Rmi2/Rad54b/Parpbp/Mcm6/Brca2/Rbbp8/Mcm6/Gen1/Blm	15
GO:0000725	GO:0000725	recombinational repair	15/399	99/7982	0.000106258966215547	0.0031737875435433	0.00296602820747551	Chek1/Rad51/Mcm4/Rpa2/Mcm7/Mcm3/Rmi2/Rad54b/Parpbp/Mcm6/Brca2/Rbbp8/Mcm6/Gen1/Blm	15
GO:0071459	GO:0071459	protein localization to chromosome, centromeric region	6/399	17/7982	0.000116116507226494	0.00343805832266271	0.00321299955465164	Cdk1/Ndc80/Cdt1/Mis12/Kntc1/Aurkb	6
GO:0006275	GO:0006275	regulation of DNA replication	12/399	68/7982	0.000117648750954581	0.00345339652586508	0.00322733370359074	Cdk1/Ccna2/Cdt1/Dscc1/Pcna/Tipin/Rfc3/Rfc4/E2f8/Brca2/Dbf4/Blm	12
GO:0010639	GO:0010639	negative regulation of organelle organization	23/399	197/7982	0.00012060439252137	0.00350989706440398	0.00328013565984797	Bub1/Ndc80/Cdt1/Chek1/Trip13/Tpx2/Birc5/Plk1/Mad2l1/Kntc1/Myoc/Kifc5b/Ccnf/Ckap2/Sptbn1/Ankrd27/Nubp1/Bmp7/Slc35f6/Tbc1d30/Aurkb/Map3k1/Gen1	23
GO:0045143	GO:0045143	homologous chromosome segregation	7/399	24/7982	0.000122040771125678	0.00352160021765198	0.00329107271287176	Trip13/Plk1/Cenpc1/Ccne1/Fancd2/Brca2/Prdm9	7
GO:0006302	GO:0006302	double-strand break repair	20/399	160/7982	0.000131160082556021	0.00375294185801052	0.00350727049594739	Chek1/Trip13/Rad51/Mcm4/Rpa2/Mcm7/Mcm3/Rmi2/Rad54b/Parpbp/Mcm6/Fancd2/Polb/Brca2/Pola1/Rbbp8/Prdm9/Mcm6/Gen1/Blm	20
GO:0051653	GO:0051653	spindle localization	8/399	32/7982	0.00013239586265514	0.00375673260283961	0.00351081309479377	Ndc80/Nusap1/Plk1/Numa1/Aspm/Mad2l1/Mcph1/Dctn1	8
GO:0009410	GO:0009410	response to xenobiotic stimulus	20/399	162/7982	0.000155785998166817	0.00438389523766952	0.00409692103052012	Cyp2g1/Dnmt1/Mcm7/Pcna/Cyp2j12/Mmp9/Rad54b/Atp1a3/Chrna3/Scnn1b/Pemt/Abcc1/Sod2/Cryz/Asic2/Nr1h4/Cyp2u1/Gsto1/Cyp2c23/Blm	20
GO:0071478	GO:0071478	cellular response to radiation	14/399	92/7982	0.000171359875229427	0.00478262602587048	0.0044695504988659	Chek1/Cdc25a/Rad51/Fbxo4/Snai2/Pcna/Mmp9/Pold1/Rho/Smpd1/Cryab/Aurkb/Ect2/Blm	14
GO:2001251	GO:2001251	negative regulation of chromosome organization	10/399	51/7982	0.000175930000895042	0.00487025734185056	0.00455144538045111	Bub1/Ndc80/Cdt1/Trip13/Birc5/Plk1/Mad2l1/Kntc1/Aurkb/Gen1	10
GO:0009262	GO:0009262	deoxyribonucleotide metabolic process	8/399	35/7982	0.000259632493110187	0.0071294245083886	0.00666272518397364	Dut/Rrm2/Dctd/Tk2/Dtymk/Rrm1/Oga/Tymp	8
GO:0009263	GO:0009263	deoxyribonucleotide biosynthetic process	5/399	13/7982	0.000280587447328203	0.00764320206522025	0.00714287034335291	Dut/Rrm2/Dctd/Dtymk/Rrm1	5
GO:0042770	GO:0042770	signal transduction in response to DNA damage	14/399	97/7982	0.000302851652657763	0.00818420537539432	0.00764845903078044	Cdk1/Chek1/Plk1/Clspn/Fbxo4/Kmt5a/Rpa2/Snai2/Tipin/Batf/Fancd2/Mif/Brca2/Blm	14
GO:0048660	GO:0048660	regulation of smooth muscle cell proliferation	12/399	76/7982	0.000349016150951695	0.00926341060269333	0.00865701839460296	Orc1/Dnmt1/Mmp9/Cdkn1b/Akr1b3/Thbs1/Hpgd/Sod2/Pak1/Phb/Apod/Tacr1	12
GO:0031297	GO:0031297	replication fork processing	7/399	28/7982	0.00035094859552054	0.00926341060269333	0.00865701839460296	Rad51/Pcna/Cenpx/Brca2/Traip/Gen1/Blm	7
GO:0051293	GO:0051293	establishment of spindle localization	7/399	28/7982	0.00035094859552054	0.00926341060269333	0.00865701839460296	Ndc80/Nusap1/Plk1/Numa1/Mad2l1/Mcph1/Dctn1	7
GO:0048732	GO:0048732	gland development	22/399	200/7982	0.000396353872664721	0.0103814225878721	0.0097018441867648	Ascl1/Ccnb2/Pcsk9/Hes1/Pck2/Snai2/Dag1/Mki67/Cdkn1b/Cbx7/Lama1/Foxn1/Polb/Irs1/E2f8/Csmd1/Sod2/Frzb/Brca2/Bmp7/Lats1/Tgfbr3	22
GO:0000132	GO:0000132	establishment of mitotic spindle orientation	6/399	21/7982	0.00042922407942134	0.0111565495452646	0.0104262305511508	Ndc80/Plk1/Numa1/Mad2l1/Mcph1/Dctn1	6
GO:0007131	GO:0007131	reciprocal meiotic recombination	7/399	29/7982	0.000442994955464152	0.0113413370177101	0.0105989216491344	Trip13/Rad51/Rad54b/Cenpx/Mnd1/Fancd2/Prdm9	7
GO:0140527	GO:0140527	reciprocal homologous recombination	7/399	29/7982	0.000442994955464152	0.0113413370177101	0.0105989216491344	Trip13/Rad51/Rad54b/Cenpx/Mnd1/Fancd2/Prdm9	7
GO:0048659	GO:0048659	smooth muscle cell proliferation	12/399	78/7982	0.000446420607549788	0.0113437475276644	0.0106011743646741	Orc1/Dnmt1/Mmp9/Cdkn1b/Akr1b3/Thbs1/Hpgd/Sod2/Pak1/Phb/Apod/Tacr1	12
GO:0044774	GO:0044774	mitotic DNA integrity checkpoint signaling	9/399	48/7982	0.000524966836095069	0.0132408301992867	0.0123740720897886	Cdk1/Chek1/Plk1/Clspn/Orc1/Rpa2/Tipin/Fancd2/Blm	9
GO:0035825	GO:0035825	homologous recombination	7/399	30/7982	0.000553332937294779	0.0138536665550641	0.0129467915591495	Trip13/Rad51/Rad54b/Cenpx/Mnd1/Fancd2/Prdm9	7
GO:0051294	GO:0051294	establishment of spindle orientation	6/399	22/7982	0.000565581733234675	0.0140569766544823	0.0131367927742484	Ndc80/Plk1/Numa1/Mad2l1/Mcph1/Dctn1	6
GO:0000079	GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	8/399	40/7982	0.000681266532069738	0.0165829202832275	0.0154973855834908	Ccnb2/Ccna2/Plk1/Ccne1/Ccnf/Cdkn1b/Lats1/Blm	8
GO:0032508	GO:0032508	DNA duplex unwinding	7/399	31/7982	0.000684456419223778	0.0165829202832275	0.0154973855834908	Rad51/Mcm4/Mcm7/Mcm3/Mcm6/Mcm6/Blm	7
GO:0071214	GO:0071214	cellular response to abiotic stimulus	17/399	142/7982	0.000686693615252594	0.0165829202832275	0.0154973855834908	Chek1/Cdc25a/Rad51/Fbxo4/Snai2/Pcna/Mmp9/Dag1/Pold1/Akr1b3/Rho/Smpd1/Asic2/Cryab/Aurkb/Ect2/Blm	17
GO:0104004	GO:0104004	cellular response to environmental stimulus	17/399	142/7982	0.000686693615252594	0.0165829202832275	0.0154973855834908	Chek1/Cdc25a/Rad51/Fbxo4/Snai2/Pcna/Mmp9/Dag1/Pold1/Akr1b3/Rho/Smpd1/Asic2/Cryab/Aurkb/Ect2/Blm	17
GO:0034502	GO:0034502	protein localization to chromosome	10/399	61/7982	0.000794418567838497	0.0190492621372541	0.0178022782103467	Cdk1/Ndc80/Cdt1/Plk1/Mis12/Rpa2/Kntc1/Hdac8/Brca2/Aurkb	10
GO:0002011	GO:0002011	morphogenesis of an epithelial sheet	7/399	32/7982	0.000839033375062997	0.0198770484965513	0.0185758768390369	Snai2/Dag1/Lama1/Scnn1b/Bmp7/Jag1/Map3k1	7
GO:0007435	GO:0007435	salivary gland morphogenesis	5/399	16/7982	0.000840615266814504	0.0198770484965513	0.0185758768390369	Snai2/Dag1/Lama1/Polb/Bmp7	5
GO:0031570	GO:0031570	DNA integrity checkpoint signaling	11/399	73/7982	0.000916697363948833	0.0215265829258329	0.0201174310796176	Cdk1/Cdt1/Chek1/Plk1/Clspn/Fbxo4/Orc1/Rpa2/Tipin/Fancd2/Blm	11
GO:1904029	GO:1904029	regulation of cyclin-dependent protein kinase activity	8/399	42/7982	0.000957933412867203	0.0223408443206358	0.0208783901016406	Ccnb2/Ccna2/Plk1/Ccne1/Ccnf/Cdkn1b/Lats1/Blm	8
GO:0051129	GO:0051129	negative regulation of cellular component organization	32/399	359/7982	0.000982635266127671	0.0227610413684675	0.0212710806265947	Bub1/Ndc80/Cdt1/Chek1/Trip13/Tpx2/Klk8/Birc5/Plk1/Pcsk9/Hes1/Mad2l1/Kntc1/Myoc/Kifc5b/Ccnf/Ckap2/Cit/Sptbn1/Ankrd27/Nubp1/Bmp7/Nr1h4/Slc35f6/Cryab/Apod/Tbc1d30/Aurkb/Map3k1/Hspa8/Dusp22/Gen1	32
GO:0090231	GO:0090231	regulation of spindle checkpoint	4/399	10/7982	0.00101524024814351	0.0233573854387071	0.0218283874120756	Ndc80/Cdt1/Mad2l1/Gen1	4
GO:0033002	GO:0033002	muscle cell proliferation	14/399	110/7982	0.00110153045871694	0.0251725584693368	0.0235247373839725	Cdk1/Orc1/Dnmt1/Mmp9/Cdkn1b/Akr1b3/Thbs1/Hpgd/Sod2/Pak1/Phb/Apod/Tgfbr3/Tacr1	14
GO:0030856	GO:0030856	regulation of epithelial cell differentiation	10/399	64/7982	0.00116755346204712	0.0264732298792736	0.0247402655305801	Ascl1/Cd109/Hes1/Numa1/Mmp9/Cdkn1b/Foxn1/Vcl/Frzb/Jag1	10
GO:0060236	GO:0060236	regulation of mitotic spindle organization	6/399	25/7982	0.0011817712016592	0.0264732298792736	0.0247402655305801	Tpx2/Plk1/Numa1/Bora/Dctn1/Hspa1b	6
GO:1901976	GO:1901976	regulation of cell cycle checkpoint	6/399	25/7982	0.0011817712016592	0.0264732298792736	0.0247402655305801	Ndc80/Cdt1/Fbxo4/Rpa2/Mad2l1/Gen1	6
GO:0009314	GO:0009314	response to radiation	22/399	217/7982	0.00119883879780283	0.0266800399118864	0.0249335375697141	Chek1/Cdc25a/Pclaf/Rad51/Fbxo4/Snai2/Pcna/Mmp9/Tipin/Rad54b/Atp1a3/Pold1/Fancd2/Rho/Smpd1/Sod2/Brca2/Asic2/Cryab/Aurkb/Ect2/Blm	22
GO:0007080	GO:0007080	mitotic metaphase plate congression	7/399	34/7982	0.00123006024617618	0.0271971112872071	0.0254167609308995	Ndc80/Cdt1/Kif18a/Cenpc1/Mis12/Kifc5b/Aurkb	7
GO:0008284	GO:0008284	positive regulation of cell population proliferation	33/399	380/7982	0.00128057029859682	0.0281312378498205	0.0262897386258621	Ascl1/Cdk1/Ccna2/Rrm2/Cdc25a/Prc1/Hes1/Cdc20/Hmgb2/Orc1/Dnmt1/Aspm/Mmp9/Tipin/Bmi1/Ccne1/Cdkn1b/Prc1/Akr1b3/Thbs1/Irs1/Mif/Prc1/Hpgd/Glul/Pak1/Dmd/Slc35f6/Phb/Tgfbr3/Fgfr4/Tacr1/Blm	33
GO:0010212	GO:0010212	response to ionizing radiation	11/399	76/7982	0.00128985209298381	0.0281535024141658	0.0263105457293526	Rad51/Fbxo4/Snai2/Rad54b/Fancd2/Smpd1/Sod2/Brca2/Cryab/Ect2/Blm	11
GO:0044773	GO:0044773	mitotic DNA damage checkpoint signaling	8/399	44/7982	0.00131799367313786	0.0285845124651875	0.0267133414273937	Cdk1/Chek1/Plk1/Clspn/Rpa2/Tipin/Fancd2/Blm	8
GO:0070507	GO:0070507	regulation of microtubule cytoskeleton organization	12/399	88/7982	0.00134501760957547	0.0289859807633195	0.0270885292055073	Tpx2/Plk1/Kif18a/Numa1/Bora/Ska3/Cdkn1b/Ckap2/Cep70/Dctn1/Hspa1b/Pak1	12
GO:0033559	GO:0033559	unsaturated fatty acid metabolic process	9/399	55/7982	0.00146076467305937	0.030953282487823	0.0289270493734258	Cyp2g1/Cyp2j12/Fabp5/Hpgds/Mif/Hpgd/Ptgr1/Cyp2u1/Cyp2c23	9
GO:1904705	GO:1904705	regulation of vascular associated smooth muscle cell proliferation	6/399	26/7982	0.00147250928452777	0.030953282487823	0.0289270493734258	Dnmt1/Mmp9/Cdkn1b/Hpgd/Sod2/Pak1	6
GO:1990874	GO:1990874	vascular associated smooth muscle cell proliferation	6/399	26/7982	0.00147250928452777	0.030953282487823	0.0289270493734258	Dnmt1/Mmp9/Cdkn1b/Hpgd/Sod2/Pak1	6
GO:0032392	GO:0032392	DNA geometric change	7/399	35/7982	0.00147266718444268	0.030953282487823	0.0289270493734258	Rad51/Mcm4/Mcm7/Mcm3/Mcm6/Mcm6/Blm	7
GO:0001824	GO:0001824	blastocyst development	12/399	89/7982	0.00148623868424561	0.0310468878518792	0.0290145272358701	Chek1/Rrm2/Gins1/Nasp/Rrp7a/Nek2/Pemt/Brca2/Rbbp8/Lats1/Tgfbr3/Prdm14	12
