""	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"	"blastx"	"blastp"	"GOterms"	"kegg"
"PladumEVm015484"	1.57720222612648	1.16203841092533	31.1861650966125	2.34430892448196e-08	1.23541190818213e-06	" PEPD_MOUSE PEPD_MOUSE"	" PEPD_MOUSE PEPD_MOUSE"	" GO:0030145 GO:0030145"	" KEGG:mmu:18624 KEGG:mmu:18624"
"PladumEVm005122"	2.29101525379893	0.266824091413421	31.1812342644807	2.35027120263158e-08	1.2366886377823e-06	" . EXO1_XENLA EXO1_XENLA . . . . . . ."	" . EXO1_XENLA EXO1_XENLA . . . . . . ."	" . GO:0005634 GO:0005634 . . . . . . ."	" . KEGG:xla:399140 KEGG:xla:399140 . . . . . . ."
"PladumEVm091364"	1.06205686054492	6.10765245408328	31.04987633756	2.51482348293357e-08	1.32128447624385e-06	" TBCA_RAT TBCA_RAT TBCA_RAT TBCA_RAT"	" TBCA_RAT TBCA_RAT TBCA_RAT TBCA_RAT"	" GO:0005829 GO:0005829 GO:0005829 GO:0005829"	" KEGG:rno:366995 KEGG:rno:366995 KEGG:rno:366995 KEGG:rno:366995"
"PladumEVm010312"	-1.5713082439322	2.15171335525909	30.9710994980232	2.61899341948732e-08	1.37394911536738e-06	" HES1A_XENLA HES1B_XENLA HES1B_XENLA HES1B_XENLA . HES1B_XENLA . HES1B_XENLA HES1B_XENLA HES1B_XENLA HES1B_XENLA HES1B_XENLA HES1B_XENLA . . HES1B_XENLA HES1B_XENLA HES1A_XENLA HES1B_XENLA . HES1A_XENLA ."	" HES1B_XENLA HES1B_XENLA HES1B_XENLA HES1B_XENLA . HES1B_XENLA . HES1B_XENLA HES1B_XENLA HES1B_XENLA HES1B_XENLA HES1B_XENLA HES1B_XENLA . . HES1B_XENLA HES1B_XENLA HES1B_XENLA HES1B_XENLA . HES1B_XENLA ."	" GO:0005634 GO:0005634 GO:0005634 GO:0005634 . GO:0005634 . GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 . . GO:0005634 GO:0005634 GO:0005634 GO:0005634 . GO:0005634 ."	" KEGG:xla:379073 KEGG:xla:379073 KEGG:xla:379073 KEGG:xla:379073 . KEGG:xla:379073 . KEGG:xla:379073 KEGG:xla:379073 KEGG:xla:379073 KEGG:xla:379073 KEGG:xla:379073 KEGG:xla:379073 . . KEGG:xla:379073 KEGG:xla:379073 KEGG:xla:379073 KEGG:xla:379073 . KEGG:xla:379073 ."
"PladumEVm114595"	-1.29461424768196	3.43404529124401	30.958749076911	2.6357123957838e-08	1.38064700744063e-06	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm010505"	-1.06263769228077	3.33495410961127	30.9436181730349	2.65634116345635e-08	1.389369819012e-06	" LIFR_RAT LIFR_RAT . . . . . LIFR_RAT LIFR_HUMAN . . . ."	" IL6RB_MOUSE IL6RB_MOUSE . . . . . IL6RB_MOUSE LIFR_RAT . . . ."	" GO:0009897 GO:0009897 . . . . . GO:0009897 GO:0009897 . . . ."	" KEGG:mmu:16195 KEGG:mmu:16195 . . . . . KEGG:mmu:16195 KEGG:rno:81680 . . . ."
"PladumEVm007369"	1.580231073578	1.79004273300909	30.9230480256264	2.68464518972583e-08	1.40207501171645e-06	" CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA"	" CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA CTK2_XENLA"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" KEGG:xla:394322 KEGG:xla:394322 KEGG:xla:394322 KEGG:xla:394322 KEGG:xla:394322 KEGG:xla:394322 KEGG:xla:394322 KEGG:xla:394322 KEGG:xla:394322 KEGG:xla:394322 KEGG:xla:394322 KEGG:xla:394322"
"PladumEVm059295"	-2.03730867518678	1.92398467091768	30.9022247556964	2.71360524349226e-08	1.41508438212501e-06	" . . . ."	" . . . ."	" . . . ."	" . . . ."
"PladumEVm022047"	1.22858259112565	2.619774724623	30.8759833369828	2.75054672671261e-08	1.43221091035189e-06	" HDAC8_DANRE HDAC8_DANRE HDAC8_HUMAN HDAC8_DANRE HDAC8_HUMAN HDAC8_HUMAN HDAC8_HUMAN HDAC8_DANRE HDAC8_HUMAN HDAC8_DANRE HDAC8_DANRE HDAC8_HUMAN HDAC8_DANRE HDAC8_DANRE"	" HDAC8_HUMAN HDAC8_HUMAN HDAC8_HUMAN HDAC8_HUMAN HDAC8_HUMAN HDAC8_HUMAN HDAC8_HUMAN HDAC8_HUMAN HDAC8_HUMAN HDAC8_HUMAN HDAC8_HUMAN HDAC8_HUMAN HDAC8_HUMAN HDAC8_HUMAN"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" KEGG:hsa:55869 KEGG:hsa:55869 KEGG:hsa:55869 KEGG:hsa:55869 KEGG:hsa:55869 KEGG:hsa:55869 KEGG:hsa:55869 KEGG:hsa:55869 KEGG:hsa:55869 KEGG:hsa:55869 KEGG:hsa:55869 KEGG:hsa:55869 KEGG:hsa:55869 KEGG:hsa:55869"
"PladumEVm099036"	-1.81509235592331	2.33053213934703	30.8585270686081	2.77539948745361e-08	1.44300123053782e-06	" . ."	" . ."	" . ."	" . ."
"PladumEVm067217"	1.65268489924235	1.27681125392297	30.7570621301993	2.92437603433343e-08	1.5181987260561e-06	" . . . . . ."	" . . . . . ."	" . . . . . ."	" . . . . . ."
"PladumEVm050584"	-3.31356399423316	0.888788837299117	30.7494241791253	2.93590950080561e-08	1.52192495621138e-06	" . ."	" . ."	" . ."	" . ."
"PladumEVm025572"	-1.72028821083728	4.2059614458923	30.6965418612033	3.01702267118195e-08	1.56165563123594e-06	" MATN1_MOUSE MATN1_MOUSE . MATN1_MOUSE . MATN1_MOUSE MATN1_MOUSE MATN1_MOUSE MATN1_MOUSE MATN1_MOUSE MATN1_MOUSE MATN1_MOUSE VITRN_HUMAN MATN1_MOUSE VITRN_HUMAN MATN1_MOUSE MATN1_MOUSE VITRN_HUMAN VITRN_HUMAN"	" MATN1_MOUSE MATN1_MOUSE . MATN1_MOUSE . MATN1_MOUSE MATN1_MOUSE MATN1_MOUSE MATN1_MOUSE MATN1_MOUSE MATN1_MOUSE COLA1_XENLA MATN1_MOUSE MATN1_MOUSE MATN1_MOUSE MATN1_MOUSE MATN1_MOUSE VITRN_HUMAN MATN1_MOUSE"	" GO:0062023 GO:0062023 . GO:0062023 . GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023 GO:0062023"	" KEGG:mmu:17180 KEGG:mmu:17180 . KEGG:mmu:17180 . KEGG:mmu:17180 KEGG:mmu:17180 KEGG:mmu:17180 KEGG:mmu:17180 KEGG:mmu:17180 KEGG:mmu:17180 KEGG:xla:447719 KEGG:mmu:17180 KEGG:mmu:17180 KEGG:mmu:17180 KEGG:mmu:17180 KEGG:mmu:17180 KEGG:hsa:5212 KEGG:mmu:17180"
"PladumEVm078372"	2.35750502634126	0.909761991912595	30.6648454515909	3.06671214834195e-08	1.58502745193668e-06	" PLK1_XENTR"	" PLK1_XENTR"	" GO:0005813"	" KEGG:xtr:407937"
"PladumEVm071875"	-3.96652198730686	2.98938322341227	30.5947518440531	3.17952637969665e-08	1.63948815805125e-06	" FABP2_FASHE FABP2_FASHE . GXN_ACRMI FABP2_FASHE"	" FABP2_FASHE FABP2_FASHE . FABP2_FASHE FABP2_FASHE"	" GO:0008289 GO:0008289 . GO:0005576 GO:0008289"	" . . . . ."
"PladumEVm058452"	-3.14817761332938	0.854977492455693	30.5935676428729	3.1814676183026e-08	1.63948815805125e-06	" LYAG_RAT"	" LYAG_RAT"	" GO:0005765"	" KEGG:rno:367562"
"PladumEVm054033"	1.66594468521318	3.42112646170529	30.5863199106872	3.19337458737376e-08	1.64320051116718e-06	" H2B_PLADU H2B_SIPNU H2B_SIPNU H2A_SIPNU H2B_PLADU H2A_SIPNU"	" H2B_PLADU H2B_PLADU H2B_PLADU H2A_URECA H2B_PLADU H2A_URECA"	" GO:0000786 GO:0000786 GO:0000786 GO:0000786 GO:0000786 GO:0000786"	" . . . . . ."
"PladumEVm067097"	-2.97291996862438	1.73205035956988	30.5330348946559	3.28229569792249e-08	1.68495762679783e-06	" ."	" ."	" ."	" ."
"PladumEVm062071"	1.00653848174882	6.23264776159215	30.5319273879982	3.28416996436453e-08	1.68495762679783e-06	" PIN1_RHIO9 PIN1_RHIO9 PIN1_BOVIN PIN1_RHIO9 PIN1_RHIO9 PIN1_RHIO9 PIN1_RHIO9 PIN1_RHIO9 PIN1_RHIO9"	" PIN1_RHIO9 PIN1_RHIO9 PIN1_BOVIN PIN1_RHIO9 PIN1_RHIO9 PIN1_RHIO9 PIN1_RHIO9 PIN1_RHIO9 PIN1_RHIO9"	" GO:0005634 GO:0005634 GO:0036064 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634 GO:0005634"	" . . KEGG:bta:535470 . . . . . ."
"PladumEVm069131"	-2.78680992564125	4.1762625702581	30.5218090439383	3.3013432609291e-08	1.69128492952495e-06	" . ."	" . ."	" . ."	" . ."
"PladumEVm047271"	1.34305979252425	4.64210124439841	30.5009627336365	3.33700866381897e-08	1.70705337782095e-06	" PPIB_HUMAN PPIB_HUMAN PPIB_HUMAN PPIB_HUMAN"	" PPIB_HUMAN PPIB_CHICK PPIB_CHICK PPIB_CHICK"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" KEGG:hsa:5479 KEGG:gga:396447 KEGG:gga:396447 KEGG:gga:396447"
"PladumEVm080770"	-4.69830602361472	-0.382471638828716	30.4539297440922	3.4189005167341e-08	1.743998207546e-06	" . ."	" . ."	" . ."	" . ."
"PladumEVm005726"	1.11258869576619	5.09010670269649	30.4537525395146	3.41921283427977e-08	1.743998207546e-06	" MCM2_XENLA MCM2_XENLA MCM2_XENLA MCM2_XENLA MCM2_XENLA MCM2_XENTR MCM2_XENTR MCM2_XENLA MCM2_XENLA MCM2_XENLA MCM2_XENLA"	" MCM2_XENLA MCM2_XENLA MCM2_XENLA MCM2_XENLA MCM2_XENLA MCM2_XENTR MCM2_XENTR MCM2_XENLA MCM2_XENLA MCM2_XENLA MCM2_XENLA"	" GO:0000785 GO:0000785 GO:0000785 GO:0000785 GO:0000785 GO:0000785 GO:0000785 GO:0000785 GO:0000785 GO:0000785 GO:0000785"	" KEGG:xla:380451 KEGG:xla:380451 KEGG:xla:380451 KEGG:xla:380451 KEGG:xla:380451 KEGG:xtr:448458 KEGG:xtr:448458 KEGG:xla:380451 KEGG:xla:380451 KEGG:xla:380451 KEGG:xla:380451"
"PladumEVm070175"	-4.22110361746846	6.12250578162713	30.4299868826514	3.46135908446168e-08	1.76292164798844e-06	" ."	" ."	" ."	" ."
"PladumEVm009390"	1.38234801449687	1.51739020196991	30.4215613449319	3.47642565174429e-08	1.76801798902902e-06	" SAS6_XENLA SAS6_CHICK SAS6_XENLA SAS6_XENLA SAS6_XENLA"	" SAS6_XENLA SAS6_CHICK SAS6_XENLA SAS6_XENLA SAS6_XENLA"	" GO:0005814 GO:0005814 GO:0005814 GO:0005814 GO:0005814"	" KEGG:xla:431859 KEGG:gga:424471 KEGG:xla:431859 KEGG:xla:431859 KEGG:xla:431859"
"PladumEVm029141"	-1.32402749598416	3.26237249407178	30.3807368468757	3.55036375955776e-08	1.80037967191856e-06	" . . . . . . . . . . ."	" . . . . . . . . . . ."	" . . . . . . . . . . ."	" . . . . . . . . . . ."
"PladumEVm045284"	1.30405451682875	2.28644468154515	30.3767576311981	3.55765433057312e-08	1.80146209646224e-06	" FRRS1_DROME FRRS1_XENLA FRRS1_DROME FRRS1_DROME FRRS1_XENLA FRRS1_XENLA"	" FRRS1_DROME FRRS1_XENLA FRRS1_DROME FRRS1_DROME FRRS1_DROME FRRS1_XENLA"	" GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021 GO:0016021"	" KEGG:dme:Dmel_CG8399 KEGG:xla:432203 KEGG:dme:Dmel_CG8399 KEGG:dme:Dmel_CG8399 KEGG:dme:Dmel_CG8399 KEGG:xla:432203"
"PladumEVm028048"	-1.62122626136152	7.99492556687344	30.3463703645666	3.61382560089844e-08	1.82725691273214e-06	" . . . . . . . . . . . . ."	" . . . . . . . . . . . . ."	" . . . . . . . . . . . . ."	" . . . . . . . . . . . . ."
"PladumEVm041520"	1.80027702255248	1.93547786323637	30.3288550851446	3.64660560608491e-08	1.84116695478324e-06	" GSTA4_RAT GSTA4_RAT GSTA4_RAT GST_PLAYO GSTA4_RAT GSTA5_RAT GSTA4_RAT GSTA4_RAT GSTA4_RAT GSTA4_RAT GSTA4_RAT GSTA4_RAT GSTA4_RAT GSTA4_RAT GSTA4_RAT"	" . GSTA4_RAT GSTA4_RAT GSTA1_CHICK GSTA4_RAT . GSTA4_RAT GSTA4_RAT GSTA4_RAT GSTA4_RAT GSTA4_RAT GSTA4_RAT GSTA4_RAT GSTA4_RAT GSTA4_RAT"	" GO:0005737 GO:0005737 GO:0005737 GO:0004364 GO:0005737 GO:0005829 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" KEGG:rno:300850 KEGG:rno:300850 KEGG:rno:300850 KEGG:gga:414896 KEGG:rno:300850 KEGG:rno:494500 KEGG:rno:300850 KEGG:rno:300850 KEGG:rno:300850 KEGG:rno:300850 KEGG:rno:300850 KEGG:rno:300850 KEGG:rno:300850 KEGG:rno:300850 KEGG:rno:300850"
"PladumEVm048407"	1.3653444054162	2.59858817534134	30.1641027536632	3.96989844512286e-08	2.00150478750574e-06	" GPMA_METI4 GPMA_METI4 GPMA_METI4 GPMA_METI4 GPMA_METI4 GPMA_METI4 . YA03_SCHPO GPMA_METI4 GPMA_METI4 GPMA_METI4 GPMA_METI4 GPMA_METI4 GPMA_METI4 GPMA_METI4 GPMA_METI4 GPMA_METI4 GPMA_METI4"	" PSPB_HYDTT GPMB_ERWT9 PSPB_HYDTT GPMA_CHLT3 GPMA_CHLT3 YA03_SCHPO . YA03_SCHPO YA03_SCHPO PSPB_HYDTT YA03_SCHPO GPMA_CHLT3 . YA03_SCHPO GPMA_CHLT3 . YA03_SCHPO PSPB_HYDTT"	" GO:0046538 GO:0046538 GO:0046538 GO:0046538 GO:0046538 GO:0046538 . GO:0005737 GO:0046538 GO:0046538 GO:0046538 GO:0046538 GO:0046538 GO:0046538 GO:0046538 GO:0046538 GO:0046538 GO:0046538"	" KEGG:hte:Hydth_0184 KEGG:eta:ETA_06930 KEGG:hte:Hydth_0184 KEGG:cts:Ctha_2159 KEGG:cts:Ctha_2159 KEGG:spo:SPAC5H10.03 . KEGG:spo:SPAC5H10.03 KEGG:spo:SPAC5H10.03 KEGG:hte:Hydth_0184 KEGG:spo:SPAC5H10.03 KEGG:cts:Ctha_2159 KEGG:min:Minf_0600 KEGG:spo:SPAC5H10.03 KEGG:cts:Ctha_2159 KEGG:min:Minf_0600 KEGG:spo:SPAC5H10.03 KEGG:hte:Hydth_0184"
"PladumEVm025449"	1.41267282058927	4.16175463171872	30.139320488468	4.0209533020953e-08	2.02432402625227e-06	" RFC4_MOUSE RFC4_MOUSE RFC4_MOUSE RFC4_MOUSE RFC4_MOUSE RFC4_MOUSE"	" RFC4_MOUSE RFC4_MOUSE T2FB_BOVIN RFC4_MOUSE TAF6_XENLA RFC4_MOUSE"	" GO:0031390 GO:0031390 GO:0031390 GO:0031390 GO:0031390 GO:0031390"	" KEGG:mmu:106344 KEGG:mmu:106344 KEGG:bta:509259 KEGG:mmu:106344 KEGG:xla:397724 KEGG:mmu:106344"
"PladumEVm014011"	1.21049218922845	2.0387960880498	30.0822677770028	4.14100412286954e-08	2.08176320933725e-06	" DPOE2_CHICK DPOE2_CHICK DPOE2_CHICK DPOE2_CHICK DPOE2_CHICK DPOE2_CHICK DPOE2_CHICK"	" DPOE2_CHICK DPOE2_CHICK DPOE2_CHICK DPOE2_CHICK DPOE2_CHICK DPOE2_CHICK DPOE2_CHICK"	" GO:0008622 GO:0008622 GO:0008622 GO:0008622 GO:0008622 GO:0008622 GO:0008622"	" KEGG:gga:423567 KEGG:gga:423567 KEGG:gga:423567 KEGG:gga:423567 KEGG:gga:423567 KEGG:gga:423567 KEGG:gga:423567"
"PladumEVm006765"	1.45495062462546	4.47481405456735	30.0645566762339	4.17899744705082e-08	2.09784470980616e-06	" RIR1_MOUSE RIR1_MOUSE RIR1_MOUSE RIR1_DANRE RIR1_DANRE RIR1_MOUSE RIR1_MOUSE RIR1_MOUSE RIR1_DANRE RIR1_MOUSE RIR1_MOUSE"	" RIR1_MOUSE RIR1_MOUSE RIR1_MOUSE RIR1_DANRE RIR1_DANRE RIR1_MOUSE RIR1_MOUSE RIR1_MOUSE RIR1_DANRE RIR1_MOUSE RIR1_MOUSE"	" GO:0042995 GO:0042995 GO:0042995 GO:0005971 GO:0005971 GO:0042995 GO:0042995 GO:0042995 GO:0005971 GO:0042995 GO:0042995"	" KEGG:mmu:20133 KEGG:mmu:20133 KEGG:mmu:20133 . . KEGG:mmu:20133 KEGG:mmu:20133 KEGG:mmu:20133 . KEGG:mmu:20133 KEGG:mmu:20133"
"PladumEVm021327"	-1.10668335843073	4.23320958210802	30.0395208585007	4.23330004493345e-08	2.12205552754562e-06	" MDDA_PSEAE MDDA_PSEAE . . . . RIPK4_HUMAN RIPK4_HUMAN RIPK4_HUMAN"	" MDDA_PSEAE MDDA_PSEAE MDDA_PSEAE OSTF1_XENLA OSTF1_XENLA MDDA_PSEAE ANK3_RAT MDDA_PSEAE OSTF1_XENLA"	" GO:0008080 GO:0008080 . . . . GO:0005737 GO:0005737 GO:0005737"	" KEGG:pae:PA4866 KEGG:pae:PA4866 KEGG:pae:PA4866 KEGG:xla:380103 KEGG:xla:380103 KEGG:pae:PA4866 KEGG:rno:361833 KEGG:pae:PA4866 KEGG:xla:380103"
"PladumEVm072187"	-2.49373718854546	1.6690889335434	30.0155638646571	4.28592446157288e-08	2.14535694502715e-06	" . ."	" . ."	" . ."	" . ."
"PladumEVm020735"	1.01446587252418	3.17797693589131	30.0073116979693	4.30420268892959e-08	2.15142400212462e-06	" ASSY_DANRE ASSY_DANRE ASSY_DANRE ASSY_DANRE ASSY_DANRE ASSY_DANRE ASSY_DANRE ASSY_DANRE ASSY_DANRE"	" ASSY_DANRE ASSY_DANRE ASSY_DANRE ASSY_DANRE ASSY_DANRE ASSY_DANRE ASSY_DANRE ASSY_DANRE ASSY_DANRE"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" KEGG:dre:447864 KEGG:dre:447864 KEGG:dre:447864 KEGG:dre:447864 KEGG:dre:447864 KEGG:dre:447864 KEGG:dre:447864 KEGG:dre:447864 KEGG:dre:447864"
"PladumEVm123633"	1.13921234709474	3.31185061670673	29.9573435600605	4.41656041029303e-08	2.20443148821755e-06	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm031683"	1.86823314871951	0.859705639114935	29.950739971058	4.43162735076009e-08	2.20879640525259e-06	" 3HAO_HUMAN 3HAO_HUMAN 3HAO_HUMAN"	" 3HAO_HUMAN 3HAO_HUMAN 3HAO_HUMAN"	" GO:0005737 GO:0005737 GO:0005737"	" KEGG:hsa:23498 KEGG:hsa:23498 KEGG:hsa:23498"
"PladumEVm009578"	-1.40616796609298	3.33995441127685	29.9453407469196	4.4439846346193e-08	2.21180027277726e-06	" LOX5_MOUSE AOSL_PLEHO LOX5_MOUSE LX12E_MOUSE LX12E_RAT LX12E_RAT LOX5_HUMAN LOX5_HUMAN LOX5_HUMAN LOX5_MOUSE LOX5_MOUSE LOXE3_HUMAN LX12E_RAT"	" LOX5_MOUSE AOSL_PLEHO LOX5_MOUSE LX12E_RAT LX12E_RAT LX12E_RAT LOX5_HUMAN LOX5_HUMAN LOX5_HUMAN LOX5_MOUSE LOX5_MOUSE LOXE3_HUMAN LX12E_RAT"	" GO:0005737 GO:0005737 GO:0005737 GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005829 GO:0005737 GO:0005737 GO:0005829 GO:0005829"	" KEGG:mmu:11689 . KEGG:mmu:11689 KEGG:rno:303252 KEGG:rno:303252 KEGG:rno:303252 KEGG:hsa:240 KEGG:hsa:240 KEGG:hsa:240 KEGG:mmu:11689 KEGG:mmu:11689 KEGG:hsa:59344 KEGG:rno:303252"
"PladumEVm031421"	1.88317784067868	0.594599209912125	29.9383612044383	4.4600099876652e-08	2.21661861961642e-06	" TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT"	" TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT TANC1_RAT"	" GO:0043679 GO:0043679 GO:0043679 GO:0043679 GO:0043679 GO:0043679 GO:0043679 GO:0043679 GO:0043679 GO:0043679 GO:0043679 GO:0043679 GO:0043679 GO:0043679 GO:0043679"	" KEGG:rno:311055 KEGG:rno:311055 KEGG:rno:311055 KEGG:rno:311055 KEGG:rno:311055 KEGG:rno:311055 KEGG:rno:311055 KEGG:rno:311055 KEGG:rno:311055 KEGG:rno:311055 KEGG:rno:311055 KEGG:rno:311055 KEGG:rno:311055 KEGG:rno:311055 KEGG:rno:311055"
"PladumEVm027895"	-3.31899401407274	0.106300033608612	29.8865779938686	4.58072899149872e-08	2.27338196355076e-06	" CBPA2_HUMAN CBPA1_DROME CBPA2_HUMAN CBPA2_MOUSE"	" CBPA2_HUMAN CBPA1_DROME CBPA2_HUMAN CBPA2_MOUSE"	" GO:0005576 GO:0005615 GO:0005576 GO:0005576"	" KEGG:hsa:1358 KEGG:dme:Dmel_CG17633 KEGG:hsa:1358 KEGG:mmu:232680"
"PladumEVm011939"	-1.44326664076448	1.27372493855979	29.8681619595482	4.6244457732752e-08	2.29182284925478e-06	" SYT17_PONAB SYT17_PONAB SYT17_PONAB"	" SYT17_PONAB SYT17_PONAB SYT17_PONAB"	" GO:0016020 GO:0016020 GO:0016020"	" KEGG:pon:100173026 KEGG:pon:100173026 KEGG:pon:100173026"
"PladumEVm091671"	-2.11627260576186	3.11474797480696	29.8313376437451	4.71311851936596e-08	2.33245960266469e-06	" . . ."	" . . ."	" . . ."	" . . ."
"PladumEVm040899"	1.36382374440405	2.44489365117297	29.825812941243	4.72656813982195e-08	2.33580713206845e-06	" . . . . . . ."	" MET27_HUMAN MET27_HUMAN MET27_HUMAN MET27_HUMAN MET27_HUMAN MET27_HUMAN MET27_HUMAN"	" . . . . . . ."	" KEGG:hsa:155368 KEGG:hsa:155368 KEGG:hsa:155368 KEGG:hsa:155368 KEGG:hsa:155368 KEGG:hsa:155368 KEGG:hsa:155368"
"PladumEVm016424"	1.62217734394461	2.30347290578142	29.8034425901416	4.7814219039232e-08	2.35957768221995e-06	" CP2J2_HUMAN CP2J2_HUMAN CP2J2_HUMAN CP2G1_RAT CP2G1_RAT CP2G1_RAT CP2G1_RAT CP2J2_HUMAN CP2J2_HUMAN CP2G1_RAT CP2G1_RAT CP2G1_RAT"	" CP2J2_HUMAN CP2J2_HUMAN CP2J2_HUMAN CP2G1_RAT CP2G1_RAT CP2G1_RAT CP2G1_RAT CP2J2_HUMAN CP2J2_HUMAN CP2G1_RAT CP2G1_RAT CP2G1_RAT"	" GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737 GO:0005737"	" KEGG:hsa:1573 KEGG:hsa:1573 KEGG:hsa:1573 KEGG:rno:25251 KEGG:rno:25251 KEGG:rno:25251 KEGG:rno:25251 KEGG:hsa:1573 KEGG:hsa:1573 KEGG:rno:25251 KEGG:rno:25251 KEGG:rno:25251"
"PladumEVm085098"	-1.40859759972691	2.26856398708218	29.799523328032	4.79109767780249e-08	2.36101779639973e-06	" . ."	" . ."	" . ."	" . ."
"PladumEVm096432"	2.06898456904082	1.61786745039129	29.7681009306388	4.86938499192782e-08	2.39621749623896e-06	" ."	" ."	" ."	" ."
"PladumEVm032651"	2.90246962086046	-0.942910247075648	29.7357006538374	4.9514510063156e-08	2.4331750592076e-06	" OLIG3_MOUSE OLIG3_MOUSE OLIG3_HUMAN"	" OLIG3_MOUSE OLIG3_MOUSE OLIG3_MOUSE"	" GO:0005634 GO:0005634 GO:0000785"	" KEGG:mmu:94222 KEGG:mmu:94222 KEGG:mmu:94222"
"PladumEVm027006"	1.56005281948037	1.09661140227759	29.6996253939412	5.04445679459774e-08	2.47192532884222e-06	" ."	" ."	" ."	" ."
"PladumEVm029003"	3.74095590385081	-0.197346944129655	29.6448082588613	5.18914260551873e-08	2.53527244020481e-06	" MARC2_RAT"	" MARC2_RAT"	" GO:0005741"	" KEGG:rno:171451"
"PladumEVm007266"	1.45205293957405	2.19274251450014	29.6424356132865	5.19549806000928e-08	2.53527244020481e-06	" RHG19_XENLA RHG19_XENLA RHG19_XENLA RHG19_XENLA RHG19_XENLA RHG19_XENLA RHG19_XENLA RHG19_CHICK RHG19_XENLA RHG19_XENLA RHG19_XENLA RHG19_XENLA RHG19_XENLA RHG19_XENLA RHG19_XENLA RHG19_XENLA RHG19_MOUSE RHG19_XENLA RHG19_XENLA RHG19_XENLA RHG19_XENLA"	" RHG19_CHICK RHG19_MOUSE RHG19_CHICK RHG19_CHICK RHG19_MOUSE RHG19_XENLA RHG19_XENLA RHG19_CHICK RHG19_CHICK RHG19_CHICK RHG19_CHICK RHG19_CHICK RHG19_CHICK RHG19_CHICK RHG19_CHICK RHG19_CHICK RHG19_MOUSE RHG19_CHICK RHG19_CHICK RHG19_CHICK RHG19_CHICK"	" GO:0005096 GO:0005096 GO:0005096 GO:0005096 GO:0005096 GO:0005096 GO:0005096 GO:0005737 GO:0005096 GO:0005096 GO:0005096 GO:0005096 GO:0005096 GO:0005096 GO:0005096 GO:0005096 GO:0005737 GO:0005096 GO:0005096 GO:0005096 GO:0005096"	" KEGG:gga:423846 KEGG:mmu:71085 KEGG:gga:423846 KEGG:gga:423846 KEGG:mmu:71085 KEGG:xla:443844 KEGG:xla:443844 KEGG:gga:423846 KEGG:gga:423846 KEGG:gga:423846 KEGG:gga:423846 KEGG:gga:423846 KEGG:gga:423846 KEGG:gga:423846 KEGG:gga:423846 KEGG:gga:423846 KEGG:mmu:71085 KEGG:gga:423846 KEGG:gga:423846 KEGG:gga:423846 KEGG:gga:423846"
