ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0033047	GO:0033047	regulation of mitotic sister chromatid segregation	12/778	26/7982	1.7984543489249e-06	0.000140417781858368	0.000128986310895566	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Numa1/Mad2l1/Spdl1/Gen1/Aurkb	12
GO:0032465	GO:0032465	regulation of cytokinesis	17/778	50/7982	2.42529709866795e-06	0.000185786909822488	0.00017066191897876	Kif20a/Kif23/Prc1/Racgap1/Incenp/Plk1/Calm1/Pin1/Prc1/Prc1/E2f8/Brca2/Cit/Ect2/Klhl9/Aurkb/Kif3b	17
GO:0044772	GO:0044772	mitotic cell cycle phase transition	42/778	207/7982	2.76711153253879e-06	0.000204630082385585	0.000187971060900215	Ccnb2/Bub1/Ndc80/Cenpf/Cdt1/Ccna2/Birc5/Trip13/Chek1/Cdk1/Cyp1a1/Cdc25a/Orc1/Plk1/Kntc1/Apex1/Rpa2/Clspn/Mad2l1/Cks1b/Rcc1/Calm1/Ccnf/Nsmce2/Dbf4/Mastl/Fbxl7/Anapc4/Spdl1/Ccne1/Rad51b/Pole/Cit/Cdc16/Gen1/Cdkn1b/Blm/Rbbp8/Lats1/Aurkb/Ctdspl/Anapc1	42
GO:0006974	GO:0006974	cellular response to DNA damage stimulus	75/778	456/7982	2.77208239684906e-06	0.000204630082385585	0.000187971060900215	Cbx5/Trip13/Chek1/Cdk1/Rnaseh2a/Smc2/Nudt1/Snai2/Chaf1b/Plk1/Mcm7/Mcm3/Fbxo4/Kmt5a/Cdc45/Pcna/Fen1/Apex1/Rpa2/Clspn/Fanci/Pold2/Rad51/Mcm4/Pclaf/Rfc3/Gins2/Mif/Asf1a/Cenpx/Esco2/Rfc5/Nsmce2/Rmi2/Mcm2/Rfc4/Pole2/Pold1/Mcm9/Ung/Sod2/Shprh/Tipin/Ube2t/Pnkp/Tdp2/Mms22l/Pola1/Fancd2/Timeless/Parpbp/Rad54b/Fanca/Aptx/Pak1/Bard1/Lig1/Rad51b/Pole/Brca2/Wrn/Mcm8/Gen1/Blm/Mcm6/Exo1/Rbbp8/Ogg1/Cry1/Gtf2h4/Traip/Kif22/Uhrf1/Parp1/Ube2a	75
GO:0007094	GO:0007094	mitotic spindle assembly checkpoint signaling	11/778	23/7982	3.17035893873508e-06	0.000225818548969551	0.000207434565465159	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Spdl1/Gen1/Aurkb	11
GO:0071173	GO:0071173	spindle assembly checkpoint signaling	11/778	23/7982	3.17035893873508e-06	0.000225818548969551	0.000207434565465159	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Spdl1/Gen1/Aurkb	11
GO:0045786	GO:0045786	negative regulation of cell cycle	39/778	188/7982	3.57696335925239e-06	0.000247000523162476	0.000226892106187362	Bub1/Bmp7/Ndc80/Cdt1/Birc5/Trip13/Chek1/Cdk1/Orc1/Plk1/Cebpa/Fbxo4/Kntc1/Rpa2/Clspn/Mad2l1/Nek2/Ccnf/Kifc5b/Tipin/Tnks/Fancd2/Spdl1/Timeless/Hpgd/Susd2/Fbxo43/E2f8/Gen1/Cdkn1b/Blm/Nubp1/Lats1/Aurkb/Cry1/Ctdspl/Nanos2/Plaat3/Fgfr3	39
GO:0010948	GO:0010948	negative regulation of cell cycle process	34/778	154/7982	3.58941646960249e-06	0.000247000523162476	0.000226892106187362	Bub1/Bmp7/Ndc80/Cdt1/Birc5/Trip13/Chek1/Cdk1/Orc1/Plk1/Fbxo4/Kntc1/Rpa2/Clspn/Mad2l1/Nek2/Ccnf/Kifc5b/Tipin/Tnks/Fancd2/Spdl1/Timeless/Susd2/Fbxo43/E2f8/Gen1/Blm/Nubp1/Aurkb/Cry1/Ctdspl/Nanos2/Fgfr3	34
GO:0006268	GO:0006268	DNA unwinding involved in DNA replication	9/778	16/7982	4.62088230408334e-06	0.000312679702576306	0.000287224315848549	Mcm7/Rad51/Mcm4/Ssbp1/Mcm2/Wrn/Blm/Mcm6/Twnk	9
GO:0033046	GO:0033046	negative regulation of sister chromatid segregation	11/778	24/7982	5.34050551524159e-06	0.000333576190644321	0.000306419611991918	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Spdl1/Gen1/Aurkb	11
GO:0033048	GO:0033048	negative regulation of mitotic sister chromatid segregation	11/778	24/7982	5.34050551524159e-06	0.000333576190644321	0.000306419611991918	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Spdl1/Gen1/Aurkb	11
GO:0045841	GO:0045841	negative regulation of mitotic metaphase/anaphase transition	11/778	24/7982	5.34050551524159e-06	0.000333576190644321	0.000306419611991918	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Spdl1/Gen1/Aurkb	11
GO:0071174	GO:0071174	mitotic spindle checkpoint signaling	11/778	24/7982	5.34050551524159e-06	0.000333576190644321	0.000306419611991918	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Spdl1/Gen1/Aurkb	11
GO:2000816	GO:2000816	negative regulation of mitotic sister chromatid separation	11/778	24/7982	5.34050551524159e-06	0.000333576190644321	0.000306419611991918	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Spdl1/Gen1/Aurkb	11
GO:0000724	GO:0000724	double-strand break repair via homologous recombination	25/778	99/7982	5.88221284602342e-06	0.000356444539624703	0.000327426239017455	Chek1/Mcm7/Mcm3/Cdc45/Rpa2/Rad51/Mcm4/Gins2/Nsmce2/Rmi2/Mcm2/Mcm9/Mms22l/Timeless/Parpbp/Rad54b/Rad51b/Brca2/Wrn/Mcm8/Gen1/Blm/Mcm6/Rbbp8/Parp1	25
GO:0000725	GO:0000725	recombinational repair	25/778	99/7982	5.88221284602342e-06	0.000356444539624703	0.000327426239017455	Chek1/Mcm7/Mcm3/Cdc45/Rpa2/Rad51/Mcm4/Gins2/Nsmce2/Rmi2/Mcm2/Mcm9/Mms22l/Timeless/Parpbp/Rad54b/Rad51b/Brca2/Wrn/Mcm8/Gen1/Blm/Mcm6/Rbbp8/Parp1	25
GO:0030071	GO:0030071	regulation of mitotic metaphase/anaphase transition	14/778	38/7982	6.46380517364516e-06	0.00038592719124999	0.000354508695514316	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Nsmce2/Anapc4/Spdl1/Cdc16/Gen1/Aurkb	14
GO:0051321	GO:0051321	meiotic cell cycle	32/778	145/7982	6.98682247606378e-06	0.000411108684823463	0.000377640153054065	Ccnb2/Bub1/Ndc80/Trip13/Cdc25a/Smc2/Incenp/Cdc20/Cenpc1/Plk1/Kif18a/Rad51/Ncaph2/Aspm/Cenpx/Ncapd2/Nek2/Ncapd3/Mnd1/Mastl/Ncaph/Fancd2/Ccne1/Mki67/Rad54b/Fanca/Fbxo43/Brca2/Exo1/Rbbp8/Psmc3ip/Nanos2	32
GO:0000727	GO:0000727	double-strand break repair via break-induced replication	7/778	10/7982	7.51020182228932e-06	0.000429456611246404	0.000394494367032929	Mcm7/Mcm3/Cdc45/Mcm4/Gins2/Mcm2/Mcm6	7
GO:0007076	GO:0007076	mitotic chromosome condensation	7/778	10/7982	7.51020182228932e-06	0.000429456611246404	0.000394494367032929	Ncapg/Smc2/Nusap1/Ncaph2/Ncapd2/Ncapd3/Ncaph	7
GO:0044770	GO:0044770	cell cycle phase transition	48/778	259/7982	7.80006471186942e-06	0.000439836982363748	0.00040402966775078	Ccnb2/Bub1/Ndc80/Cenpf/Cdt1/Ccna2/Birc5/Trip13/Chek1/Cdk1/Cyp1a1/Cdc25a/Orc1/Plk1/Fbxo4/Kntc1/Apex1/Rpa2/Clspn/Mad2l1/Cks1b/Rcc1/Calm1/Ccnf/Nsmce2/Tipin/Dbf4/Mastl/Fbxl7/Anapc4/Fancd2/Spdl1/Timeless/Ccne1/Susd2/Rad51b/Pole/Cit/Cdc16/Gen1/Cdkn1b/Blm/Rbbp8/Lats1/Aurkb/Cry1/Ctdspl/Anapc1	48
GO:1902100	GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	11/778	25/7982	8.70219525027735e-06	0.00047191264762083	0.000433494039543842	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Spdl1/Gen1/Aurkb	11
GO:1905819	GO:1905819	negative regulation of chromosome separation	11/778	25/7982	8.70219525027735e-06	0.00047191264762083	0.000433494039543842	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Spdl1/Gen1/Aurkb	11
GO:0006302	GO:0006302	double-strand break repair	34/778	160/7982	8.71759817033552e-06	0.00047191264762083	0.000433494039543842	Trip13/Chek1/Mcm7/Mcm3/Cdc45/Rpa2/Rad51/Mcm4/Gins2/Esco2/Nsmce2/Rmi2/Mcm2/Mcm9/Pnkp/Tdp2/Mms22l/Pola1/Fancd2/Timeless/Parpbp/Rad54b/Aptx/Lig1/Rad51b/Brca2/Wrn/Mcm8/Gen1/Blm/Mcm6/Rbbp8/Ogg1/Parp1	34
GO:0033044	GO:0033044	regulation of chromosome organization	29/778	128/7982	1.09562292348522e-05	0.000585293298598682	0.00053764432380999	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Fbxo4/Kntc1/Dnmt1/Fen1/Numa1/Mad2l1/Ssbp1/Nek2/Nsmce2/Rmi2/Hdac8/Mcm2/Mcph1/Tnks/Pnkp/Anapc4/Spdl1/Cit/Cdc16/Gen1/Aurkb/Anapc1/Parp1	29
GO:0140694	GO:0140694	non-membrane-bounded organelle assembly	43/778	226/7982	1.18252973679004e-05	0.000623515679398384	0.000572755004435694	Ccnb2/Ndc80/Kif11/Cenph/Mis12/Kif23/Tpx2/Prc1/Racgap1/Haus1/Incenp/Cdc20/Cenpc1/Plk1/Cenpk/Capn3/Kntc1/Numa1/Aspm/Cenpt/Rcc1/Cenpx/Nek2/Kifc5b/Sass6/Haus7/Tnks/Prc1/Aaas/Prc1/Rttn/Ldb3/Haus3/Haus6/Rps14/Hspa1b/Eif2s1/Ccdc61/Haus4/Rps2/Aurkb/Kif3b/Actc1	43
GO:1902099	GO:1902099	regulation of metaphase/anaphase transition of cell cycle	14/778	40/7982	1.28847665376228e-05	0.000670668617214727	0.000616069201657189	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Nsmce2/Anapc4/Spdl1/Cdc16/Gen1/Aurkb	14
GO:0031577	GO:0031577	spindle checkpoint signaling	11/778	26/7982	1.37649385779358e-05	0.000693738801576848	0.00063726123256074	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Spdl1/Gen1/Aurkb	11
GO:0051985	GO:0051985	negative regulation of chromosome segregation	11/778	26/7982	1.37649385779358e-05	0.000693738801576848	0.00063726123256074	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Spdl1/Gen1/Aurkb	11
GO:0022616	GO:0022616	DNA strand elongation	8/778	14/7982	1.38406017063361e-05	0.000693738801576848	0.00063726123256074	Mcm7/Mcm3/Pcna/Pold2/Mcm4/Pola1/Lig1/Pole	8
GO:0032508	GO:0032508	DNA duplex unwinding	12/778	31/7982	1.65824280855706e-05	0.000811140458161648	0.000745105170668063	Mcm7/Mcm3/Rad51/Mcm4/Ssbp1/Mcm2/Mcm9/Wrn/Mcm8/Blm/Mcm6/Twnk	12
GO:0070192	GO:0070192	chromosome organization involved in meiotic cell cycle	12/778	31/7982	1.65824280855706e-05	0.000811140458161648	0.000745105170668063	Bub1/Trip13/Smc2/Incenp/Rad51/Ncaph2/Ncapd2/Ncapd3/Ncaph/Fancd2/Ccne1/Psmc3ip	12
GO:0090329	GO:0090329	regulation of DNA-dependent DNA replication	13/778	36/7982	1.78454026830998e-05	0.000862527796349825	0.000792309043937628	Cdt1/Pcna/Ssbp1/Rfc3/Dscc1/Rfc5/Rfc4/Tipin/Dbf4/Timeless/E2f8/Brca2/Blm	13
GO:0010035	GO:0010035	response to inorganic substance	45/778	246/7982	2.11455898957762e-05	0.00101001288208061	0.000927787306510653	Cryab/Fos/Pon1/Cpne8/Junb/Capn3/Cebpa/Dhfr/Apex1/Rad51/Ngb/Thbs1/Rack1/Nrxn1/Tnnc1/Calm1/Gch1/Ass1/Haao/Cuta/Sod2/Mmp9/Iqgap1/Mmp2/Timeless/Aptx/P2rx7/Glra2/Lig1/Tacr1/Glra3/Pycr1/Bcar1/Akr1b3/P2rx7/Cdkn1b/Ect2/Blm/Smpd1/Nlgn1/Slc25a24/Itgav/Mylk/Hgf/Parp1	45
GO:0071897	GO:0071897	DNA biosynthetic process	25/778	107/7982	2.52066014029941e-05	0.00118998606623437	0.00109310879768431	Chek1/Fbxo4/Pcna/Pold2/Pclaf/Rfc3/Dscc1/Rfc5/Nek2/Rfc4/Pole2/Pold1/Tk1/Tnks/Pnkp/Pola1/Lig1/Pole/Wrn/Phb/Rgn/Aurkb/Nhp2/Hgf/Fgfr4	25
GO:0008608	GO:0008608	attachment of spindle microtubules to kinetochore	9/778	19/7982	2.84739176647762e-05	0.00132878282435622	0.0012206060530708	Ndc80/Cdt1/Mis12/Racgap1/Cenpc1/Nek2/Brca2/Ect2/Aurkb	9
GO:0006323	GO:0006323	DNA packaging	18/778	65/7982	3.12249282207317e-05	0.00144060464291103	0.00132332441012025	Cdk1/Ncapg/Smc2/Incenp/H4c8/Chaf1b/Nusap1/Ncaph2/Asf1a/Ncapg2/Ncapd2/H2bc7/Mcm2/Ncapd3/Mcph1/Shprh/Ncaph/Hat1	18
GO:0051302	GO:0051302	regulation of cell division	20/778	77/7982	3.20887097096984e-05	0.00146382203844242	0.00134465166766956	Kif20a/Kif23/Prc1/Racgap1/Incenp/Plk1/Aspm/Calm1/Pin1/Prc1/Prc1/Susd2/E2f8/Brca2/Cit/Ect2/Klhl9/Blm/Aurkb/Kif3b	20
GO:0051382	GO:0051382	kinetochore assembly	7/778	12/7982	4.15732747867072e-05	0.0018754166181559	0.00172273815870531	Cenph/Mis12/Cenpc1/Cenpk/Kntc1/Cenpt/Cenpx	7
GO:0006310	GO:0006310	DNA recombination	35/778	181/7982	5.39395350515681e-05	0.00240653310230073	0.0022106162254217	Trip13/Chek1/Hmgb2/Mcm7/Mcm3/Cdc45/Apex1/Rpa2/Rad51/Mcm4/Gins2/Cenpx/Nsmce2/Rmi2/Mcm2/Mcm9/Ung/Mnd1/Mms22l/Fancd2/Timeless/Parpbp/Rad54b/Lig1/Rad51b/Brca2/Wrn/Mcm8/Gen1/Blm/Mcm6/Exo1/Rbbp8/Psmc3ip/Parp1	35
GO:0007346	GO:0007346	regulation of mitotic cell cycle	43/778	241/7982	5.9437441330616e-05	0.00262300012828588	0.00240946057934065	Ascl1/Hes1/Bub1/Bmp7/Ndc80/Cenpf/Cdt1/Birc5/Trip13/Chek1/Cdk1/Cyp1a1/Cdc25a/Orc1/Plk1/Nusap1/Kntc1/Apex1/Rpa2/Clspn/Mad2l1/Cks1b/Rcc1/Stat5b/Nsmce2/Tipin/Dbf4/Iqgap1/Anapc4/Fancd2/Spdl1/Mki67/Bora/Fbxo43/Rad51b/Brca2/Cdc16/Gen1/Cdkn1b/Blm/Aurkb/Ctdspl/Fgfr3	43
GO:0032392	GO:0032392	DNA geometric change	12/778	35/7982	6.79122039219396e-05	0.00296476933250618	0.00272340620821089	Mcm7/Mcm3/Rad51/Mcm4/Ssbp1/Mcm2/Mcm9/Wrn/Mcm8/Blm/Mcm6/Twnk	12
GO:0051310	GO:0051310	metaphase plate congression	13/778	42/7982	0.000113338086749071	0.00489524076809816	0.00449671714839818	Ndc80/Cenpf/Cdt1/Mis12/Incenp/Cenpc1/Kif18a/Numa1/Kifc5b/Spdl1/Brca2/Aurkb/Kif22	13
GO:0007588	GO:0007588	excretion	9/778	22/7982	0.000117097092364254	0.00495223119790492	0.00454906796322975	Avp/Trpv1/Abcg2/Chrna3/Tacr1/Anpep/Abcg2/Grhpr/Ace	9
GO:0050830	GO:0050830	defense response to Gram-positive bacterium	9/778	22/7982	0.000117097092364254	0.00495223119790492	0.00454906796322975	Hmgb2/Lbp/Mmp7/Pglyrp3/P2rx7/Pglyrp1/Pglyrp2/P2rx7/Tlr2	9
GO:1904181	GO:1904181	positive regulation of membrane depolarization	6/778	10/7982	0.000125262390619202	0.00524294129808205	0.00481611123129497	Myoc/Rack1/P2rx7/P2rx7/Oga/Parp1	6
GO:0007093	GO:0007093	mitotic cell cycle checkpoint signaling	19/778	78/7982	0.000128798952783404	0.00533595661531244	0.00490155413224059	Bub1/Ndc80/Cdt1/Birc5/Trip13/Chek1/Cdk1/Orc1/Plk1/Kntc1/Rpa2/Clspn/Mad2l1/Tipin/Fancd2/Spdl1/Gen1/Blm/Aurkb	19
GO:0019369	GO:0019369	arachidonic acid metabolic process	11/778	32/7982	0.000132952103776714	0.00545237920538847	0.00500849871005739	Cyp2g1/Cyp4f40/Cyp2b19/Aloxe3/Cyp2u1/Cyp4f14/Cyp2j9/Cyp2j13/Cyp2j12/Cyp2c23/Alox5	11
GO:0046456	GO:0046456	icosanoid biosynthetic process	8/778	18/7982	0.000141296364465369	0.00573663239729399	0.00526961072948213	Hpgds/Avp/Mif/Mgst3/Fabp5/Mgst2/Cyp2c23/Alox5	8
GO:0034501	GO:0034501	protein localization to kinetochore	7/778	14/7982	0.000151177912220619	0.00601747376093838	0.00552758867902637	Ndc80/Cdt1/Mis12/Cdk1/Kntc1/Spdl1/Aurkb	7
GO:1903083	GO:1903083	protein localization to condensed chromosome	7/778	14/7982	0.000151177912220619	0.00601747376093838	0.00552758867902637	Ndc80/Cdt1/Mis12/Cdk1/Kntc1/Spdl1/Aurkb	7
GO:0000910	GO:0000910	cytokinesis	23/778	106/7982	0.000175841566078323	0.00693123066289312	0.00636695624543177	Birc5/Kif20a/Kif23/Prc1/Racgap1/Incenp/Plk1/Nusap1/Calm1/Pin1/Prc1/Prc1/Anln/E2f8/Brca2/Cit/Ckap2/Ect2/Klhl9/Usp8/Aurkb/Kif3b/Sptbn1	23
GO:0051303	GO:0051303	establishment of chromosome localization	14/778	50/7982	0.000206407784604856	0.00802392471013634	0.00737069360850741	Ndc80/Cenpf/Cdt1/Birc5/Mis12/Incenp/Cenpc1/Kif18a/Numa1/Kifc5b/Spdl1/Brca2/Aurkb/Kif22	14
GO:0071214	GO:0071214	cellular response to abiotic stimulus	28/778	142/7982	0.000209491630363166	0.00802392471013634	0.00737069360850741	Cryab/Chek1/Cdc25a/Snai2/Capn3/Fbxo4/Pcna/Rad51/Trpv1/Pold1/Mmp9/Dag1/Mmp2/Grm1/Egr1/Actb/Rho/Akr1b3/Asic1/Wrn/Eif2s1/Ect2/Blm/Asic2/Smpd1/Mylk/Aurkb/Parp1	28
GO:0104004	GO:0104004	cellular response to environmental stimulus	28/778	142/7982	0.000209491630363166	0.00802392471013634	0.00737069360850741	Cryab/Chek1/Cdc25a/Snai2/Capn3/Fbxo4/Pcna/Rad51/Trpv1/Pold1/Mmp9/Dag1/Mmp2/Grm1/Egr1/Actb/Rho/Akr1b3/Asic1/Wrn/Eif2s1/Ect2/Blm/Asic2/Smpd1/Mylk/Aurkb/Parp1	28
GO:0034508	GO:0034508	centromere complex assembly	8/778	19/7982	0.000223349053047619	0.00847473976984422	0.0077848076236863	Cenph/Mis12/Cenpc1/Cenpk/Kntc1/Cenpt/Cenpx/Cenpi	8
GO:0065004	GO:0065004	protein-DNA complex assembly	18/778	75/7982	0.000235243513141793	0.00877141053037721	0.0080573262922288	Cdt1/Cenph/Mis12/H4c8/Cenpc1/Chaf1b/Cenpk/Kntc1/Cdc45/Rad51/Cenpt/Asf1a/Cenpx/H2bc7/Mcm2/Shprh/Cenpi/Hat1	18
GO:0008202	GO:0008202	steroid metabolic process	32/778	172/7982	0.00023548860783525	0.00877141053037721	0.0080573262922288	Cyp3a25/Pon1/Cyp3a11/Cyp3a41a/Nsdhl/Cyp1a1/Tm7sf2/Pcsk9/Lbr/Snai2/Cebpa/Hsd17b14/Scnn1b/Cyp3a44/Cyp46a1/Cyp17a1/Cyp2b19/Stat5b/Dhrs11/Rdh1/Hsd11b1/Cyp2r1/Egr1/Ugt1a7c/Cyp3a59/Cyp3a16/Malrd1/Cubn/Smpd1/Ephx2/Fgfr4/Acaa1a	32
GO:0031023	GO:0031023	microtubule organizing center organization	20/778	88/7982	0.000238482051733044	0.00880215572760143	0.00808556850995382	Ndc80/Kif11/Chek1/Haus1/Plk1/Pclaf/Nek2/Ccnf/Kifc5b/Sass6/Haus7/Mcph1/Rttn/Haus3/Brca2/Haus6/Ccdc61/Gen1/Nubp1/Haus4	20
GO:0045132	GO:0045132	meiotic chromosome segregation	13/778	45/7982	0.000246084847786173	0.00900094127938615	0.00826817084595933	Bub1/Trip13/Smc2/Cenpc1/Plk1/Ncaph2/Cenpx/Ncapd3/Ncaph/Fancd2/Ccne1/Brca2/Psmc3ip	13
GO:0070989	GO:0070989	oxidative demethylation	6/778	11/7982	0.000252881421126643	0.00916695151584082	0.00842066611890693	Cyp3a25/Cyp3a11/Cyp3a41a/Cyp3a44/Cyp3a59/Cyp3a16	6
GO:0050000	GO:0050000	chromosome localization	14/778	51/7982	0.000259436057814776	0.009239564866035	0.0084873679855748	Ndc80/Cenpf/Cdt1/Birc5/Mis12/Incenp/Cenpc1/Kif18a/Numa1/Kifc5b/Spdl1/Brca2/Aurkb/Kif22	14
GO:2001251	GO:2001251	negative regulation of chromosome organization	14/778	51/7982	0.000259436057814776	0.009239564866035	0.0084873679855748	Bub1/Ndc80/Cdt1/Birc5/Trip13/Plk1/Kntc1/Mad2l1/Mcm2/Tnks/Spdl1/Gen1/Aurkb/Parp1	14
GO:0009617	GO:0009617	response to bacterium	34/778	189/7982	0.000295137057858551	0.0104196213470062	0.00957135556972856	Cyp3a25/Amy1/Cyp3a11/Cyp3a41a/Hmgb2/Lbp/Scnn1b/Mif/Ido1/Mmp7/Gch1/Mgst1/Stat5b/Pglyrp3/Slc17a5/P2rx7/Pglyrp1/Pglyrp2/Mrc1/Slc22a21/Hmcn1/Wfdc18/Rab1a/P2rx7/Nlrc3/Cubn/Itgav/Notch2/Ace/Tlr2/Peli1/Arg2/Plaat3/Litaf	34
GO:1901990	GO:1901990	regulation of mitotic cell cycle phase transition	28/778	145/7982	0.000301665916637601	0.010558307082316	0.00969875084071706	Bub1/Ndc80/Cenpf/Cdt1/Birc5/Trip13/Chek1/Cdk1/Cyp1a1/Cdc25a/Orc1/Plk1/Kntc1/Apex1/Rpa2/Clspn/Mad2l1/Nsmce2/Dbf4/Anapc4/Spdl1/Rad51b/Cdc16/Gen1/Cdkn1b/Blm/Aurkb/Ctdspl	28
GO:0007098	GO:0007098	centrosome cycle	19/778	83/7982	0.000307180262266184	0.0106442351521712	0.00977768347009141	Ndc80/Kif11/Chek1/Haus1/Plk1/Pclaf/Nek2/Ccnf/Kifc5b/Sass6/Haus7/Mcph1/Rttn/Haus3/Brca2/Haus6/Gen1/Nubp1/Haus4	19
GO:0010639	GO:0010639	negative regulation of organelle organization	35/778	197/7982	0.000309364469939951	0.0106442351521712	0.00977768347009141	Bub1/Bmp7/Ndc80/Myoc/Cdt1/Birc5/Trip13/Tpx2/Chek1/Avp/Plk1/Kntc1/Tbcd/Mad2l1/Ccnf/Kifc5b/Mcm2/Tnks/Spdl1/Sec22b/Fbxo43/Ankrd27/Ghitm/Ckap2/Gen1/Avil/Nubp1/Aurkb/Tlr2/Tbc1d30/Hgf/Nanos2/Parp1/Sptbn1/Fgfr3	35
GO:0098754	GO:0098754	detoxification	11/778	35/7982	0.000327286955841796	0.0111662608463672	0.0102572108319105	Rdh12/Mtarc2/Akr1a1/Dhfr/Gch1/Abcc1/Sod2/Abcg2/Slc22a18/Abcg2/Prdx6	11
GO:0045787	GO:0045787	positive regulation of cell cycle	33/778	183/7982	0.000344542037435821	0.0116570055999119	0.0107080038476764	Ascl1/Hes1/Ndc80/Cdt1/Birc5/Kif23/Chek1/Cdk1/Racgap1/Cyp1a1/Cdc25a/Orc1/Nusap1/Fen1/Apex1/Numa1/Mad2l1/Stat5b/Nsmce2/Lrp6/Lrp6/Dbf4/Anapc4/Rad51b/E2f8/Brca2/Cit/Cdc16/Gen1/Cdkn1b/Ect2/Aurkb/Kif3b	33
GO:0045930	GO:0045930	negative regulation of mitotic cell cycle	23/778	111/7982	0.000359239074805018	0.0120538069727965	0.0110725014531029	Bub1/Bmp7/Ndc80/Cdt1/Birc5/Trip13/Chek1/Cdk1/Orc1/Plk1/Kntc1/Rpa2/Clspn/Mad2l1/Tipin/Fancd2/Spdl1/Gen1/Cdkn1b/Blm/Aurkb/Ctdspl/Fgfr3	23
GO:0044057	GO:0044057	regulation of system process	42/778	253/7982	0.000371762903358463	0.0123717818658636	0.0113645898757466	Ank2/Klk8/Avp/Sstr2/Trpv1/Nrxn1/Tnnc1/Calm1/Gch1/Faah/Gaa/Pin1/Hrc/Vdr/Abcg2/Dag1/Mmp2/Grm1/Chrna3/Fabp5/Kcnn2/Pak1/Tacr1/Npy1r/Bves/Slc22a21/Pi16/Anpep/Dmd/Chrna7/Abcg2/Asic2/Nlgn1/Ace/Cry1/Alox5/Rab8b/Oga/Hgf/Fgfr4/Parp1/Arg2	42
GO:0071241	GO:0071241	cellular response to inorganic substance	21/778	98/7982	0.000397682237552035	0.0131267470281403	0.0120580930051079	Fos/Cpne8/Junb/Capn3/Cebpa/Rad51/Thbs1/Nrxn1/Mmp9/Iqgap1/Timeless/Glra2/Glra3/Bcar1/Cdkn1b/Ect2/Blm/Smpd1/Nlgn1/Slc25a24/Mylk	21
GO:0000302	GO:0000302	response to reactive oxygen species	20/778	92/7982	0.000445301162456671	0.0145800219320491	0.0133930561849235	Cryab/Fos/Dhfr/Apex1/Ngb/Rack1/Gch1/Sod2/Mmp9/Mmp2/Aptx/Lig1/Tacr1/Pycr1/Akr1b3/Ect2/Prdx6/Pjvk/Hgf/Parp1	20
GO:0019373	GO:0019373	epoxygenase P450 pathway	6/778	12/7982	0.000464189567466579	0.0149994807106862	0.013778366647125	Cyp2g1/Cyp2b19/Cyp2j9/Cyp2j13/Cyp2j12/Cyp2c23	6
GO:0000075	GO:0000075	cell cycle checkpoint signaling	22/778	106/7982	0.000467615334185566	0.0149994807106862	0.013778366647125	Bub1/Ndc80/Cdt1/Birc5/Trip13/Chek1/Cdk1/Orc1/Plk1/Fbxo4/Kntc1/Rpa2/Clspn/Mad2l1/Tipin/Fancd2/Spdl1/Timeless/Gen1/Blm/Aurkb/Cry1	22
GO:0046394	GO:0046394	carboxylic acid biosynthetic process	31/778	171/7982	0.00046919557888107	0.0149994807106862	0.013778366647125	Hpgds/Cyp1a1/Avp/Akr1a1/Dhfr/Mif/Ido1/Aloxe3/Ass1/Haao/Mgst3/Rdh1/Lipg/Liph/Fabp5/Mgst2/Apip/Lipi/Mthfr/Cad/Decr2/Pycr1/Malrd1/Glul/Rgn/Gamt/Gsto1/Cbs/Cyp2c23/Alox5/Fgfr4	31
GO:0006284	GO:0006284	base-excision repair	10/778	31/7982	0.000482588954139321	0.0153071183891066	0.014060959412135	Pcna/Apex1/Rpa2/Pold1/Ung/Lig1/Pole/Wrn/Ogg1/Parp1	10
